team,player,total_mins,progressive_passes,progressive_carries,progressive_passes_received,progressive_passes_p90,progressive_carries_p90,progressive_passes_received_p90,total_progressive_actions_p90,progression_type
Rennes,Adrien Truffert,82.0,0.0,2.0,1.0,0.0,2.2,1.1,3.3000000000000003,Supporting Progressor
AS Monaco,Jean Lucas de Souza Oliveira,55.0,0.0,1.0,1.0,0.0,1.64,1.64,3.28,Supporting Progressor
East Bengal,Rahul Kumar Paswan,55.0,0.0,0.0,2.0,0.0,0.0,3.27,3.27,Limited Progression
ATK Mohun Bagan,Deepak Tangri,1248.0,26.0,7.0,12.0,1.88,0.5,0.87,3.25,Supporting Progressor
OGC Nice,Jordan Lotomba,113.0,3.0,1.0,0.0,2.39,0.8,0.0,3.1900000000000004,Supporting Progressor
Troyes,Ike Ugbo,85.0,0.0,1.0,2.0,0.0,1.06,2.12,3.18,Limited Progression
Bengaluru,Parag Satish Shrivas,851.0,15.0,6.0,9.0,1.59,0.63,0.95,3.17,Limited Progression
Nantes,Kalifa Coulibaly,57.0,1.0,0.0,1.0,1.58,0.0,1.58,3.16,Limited Progression
Borussia Mönchengladbach,Florian Neuhaus,143.0,3.0,1.0,1.0,1.89,0.63,0.63,3.15,Supporting Progressor
ATK Mohun Bagan,José Luis Espinosa Arroyo,1552.0,46.0,7.0,1.0,2.67,0.41,0.06,3.14,Supporting Progressor
Saint-Étienne,Lucas Gourna-Douath,86.0,3.0,0.0,0.0,3.14,0.0,0.0,3.14,Progressive Passer
Saint-Étienne,Mahdi Camara,173.0,5.0,1.0,0.0,2.6,0.52,0.0,3.12,Supporting Progressor
Kerala Blasters,Harmanjot Singh Khabra,1706.0,26.0,13.0,20.0,1.37,0.69,1.06,3.12,Limited Progression
Jamshedpur,Jitendra Singh,1536.0,34.0,10.0,9.0,1.99,0.59,0.53,3.1100000000000003,Supporting Progressor
Chennaiyin,Ariel Borysiuk,1220.0,39.0,3.0,0.0,2.88,0.22,0.0,3.1,Supporting Progressor
Augsburg,Elvis Rexhbeçaj,87.0,0.0,0.0,3.0,0.0,0.0,3.1,3.1,Limited Progression
Hoffenheim,Kevin Akpoguma,87.0,3.0,0.0,0.0,3.1,0.0,0.0,3.1,Progressive Passer
Werder Bremen,Julián Malatini,87.0,2.0,1.0,0.0,2.07,1.03,0.0,3.0999999999999996,Supporting Progressor
Mumbai City,Rahul Bheke,1661.0,40.0,7.0,10.0,2.17,0.38,0.54,3.09,Supporting Progressor
East Bengal,Wahengbam Angousana Luwang,873.0,17.0,8.0,5.0,1.75,0.82,0.52,3.09,Limited Progression
Bayern Munich,Aleksandar Pavlović,59.0,1.0,0.0,1.0,1.53,0.0,1.53,3.06,Limited Progression
East Bengal,Daniel Gomes,59.0,1.0,1.0,0.0,1.53,1.53,0.0,3.06,Supporting Progressor
Nantes,Jean-Charles Castelletto,325.0,6.0,4.0,1.0,1.66,1.11,0.28,3.05,Limited Progression
Lens,Christopher Wooh,89.0,1.0,2.0,0.0,1.01,2.02,0.0,3.0300000000000002,Supporting Progressor
AS Monaco,Aurélien Djani Tchouaméni,89.0,3.0,0.0,0.0,3.03,0.0,0.0,3.03,Progressive Passer
OGC Nice,Dante Bonfim da Costa Santos,357.0,11.0,1.0,0.0,2.77,0.25,0.0,3.02,Supporting Progressor
Bochum,Cristian Gamboa Luna,90.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Limited Progression
Augsburg,Niklas Dorsch,180.0,4.0,1.0,1.0,2.0,0.5,0.5,3.0,Supporting Progressor
Union Berlin,Aïssa Bilal Laïdouni,120.0,2.0,1.0,1.0,1.5,0.75,0.75,3.0,Limited Progression
Eintracht Frankfurt,Hrvoje Smolčić,30.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,Supporting Progressor
Montpellier,Sérigné Faye,30.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,Limited Progression
NorthEast United,Pragyan Sundar Gogoi,723.0,14.0,4.0,6.0,1.74,0.5,0.75,2.99,Limited Progression
Stade Brestois,Haris Belkebla,181.0,4.0,2.0,0.0,1.99,0.99,0.0,2.98,Supporting Progressor
FC Köln,Florian Kainz,91.0,1.0,0.0,2.0,0.99,0.0,1.98,2.9699999999999998,Limited Progression
Saint-Étienne,Falaye Sacko,91.0,0.0,2.0,1.0,0.0,1.98,0.99,2.9699999999999998,Supporting Progressor
Odisha,Lalhrezuala Sailung,608.0,10.0,3.0,7.0,1.48,0.44,1.04,2.96,Limited Progression
Borussia Mönchengladbach,Julian Weigl,183.0,5.0,1.0,0.0,2.46,0.49,0.0,2.95,Supporting Progressor
Marseille,Leonardo Julián Balerdi Rossa,183.0,5.0,1.0,0.0,2.46,0.49,0.0,2.95,Supporting Progressor
Stade Brestois,Achraf Dari,122.0,4.0,0.0,0.0,2.95,0.0,0.0,2.95,Supporting Progressor
VfB Stuttgart,Atakan Karazor,184.0,5.0,1.0,0.0,2.45,0.49,0.0,2.9400000000000004,Supporting Progressor
Borussia Mönchengladbach,Luca Netz,92.0,1.0,1.0,1.0,0.98,0.98,0.98,2.94,Limited Progression
NorthEast United,Ngasepam Tondonba Singh,429.0,4.0,6.0,4.0,0.84,1.26,0.84,2.94,Limited Progression
Union Berlin,Diogo Filipe Monteiro Pinto Leite,184.0,6.0,0.0,0.0,2.93,0.0,0.0,2.93,Supporting Progressor
Bordeaux,Josuha Guilavogui,92.0,3.0,0.0,0.0,2.93,0.0,0.0,2.93,Supporting Progressor
OGC Nice,Antoine Mendy,62.0,0.0,1.0,1.0,0.0,1.45,1.45,2.9,Supporting Progressor
RB Leipzig,Willi Orban,94.0,2.0,1.0,0.0,1.91,0.96,0.0,2.87,Supporting Progressor
FSV Mainz 05,Philipp Mwene,94.0,0.0,1.0,2.0,0.0,0.96,1.91,2.87,Limited Progression
FC Köln,Sargis Adamyan,63.0,0.0,0.0,2.0,0.0,0.0,2.86,2.86,Limited Progression
Clermont Foot,Saîf-Eddine Khaoui,95.0,0.0,1.0,2.0,0.0,0.95,1.89,2.84,Limited Progression
Hoffenheim,Florian Grillitsch,95.0,2.0,0.0,1.0,1.89,0.0,0.95,2.84,Supporting Progressor
Odisha,Sahil Panwar,1158.0,25.0,5.0,6.0,1.94,0.39,0.47,2.8,Supporting Progressor
East Bengal,Hira Mondal,1408.0,18.0,11.0,14.0,1.15,0.7,0.89,2.7399999999999998,Limited Progression
Jamshedpur,Pronay Halder,993.0,24.0,2.0,4.0,2.18,0.18,0.36,2.72,Supporting Progressor
Odisha,Sebastian Thangmuansang,234.0,3.0,2.0,2.0,1.15,0.77,0.77,2.69,Limited Progression
Bochum,Tim Oermann,67.0,1.0,0.0,1.0,1.34,0.0,1.34,2.68,Limited Progression
Metz,Amadou Salif Mbengue,34.0,0.0,1.0,0.0,0.0,2.65,0.0,2.65,Supporting Progressor
Saint-Étienne,Zaydou Youssouf,103.0,0.0,2.0,1.0,0.0,1.75,0.87,2.62,Supporting Progressor
Nantes,Florent Mollet,69.0,0.0,1.0,1.0,0.0,1.3,1.3,2.6,Limited Progression
Hyderabad,Khassa Camara,278.0,6.0,1.0,1.0,1.94,0.32,0.32,2.5799999999999996,Supporting Progressor
Union Berlin,Christopher Trimmel,106.0,2.0,0.0,1.0,1.7,0.0,0.85,2.55,Limited Progression
Nantes,Nicolas Pallois,247.0,6.0,1.0,0.0,2.19,0.36,0.0,2.55,Supporting Progressor
OGC Nice,Ross Barkley,71.0,1.0,1.0,0.0,1.27,1.27,0.0,2.54,Limited Progression
Odisha,Vinit Rai Chamling,570.0,15.0,1.0,0.0,2.37,0.16,0.0,2.5300000000000002,Supporting Progressor
Stade de Reims,Wout Faes,178.0,4.0,1.0,0.0,2.02,0.51,0.0,2.5300000000000002,Supporting Progressor
Odisha,Hendry Antonay,816.0,11.0,5.0,7.0,1.21,0.55,0.77,2.5300000000000002,Limited Progression
ATK Mohun Bagan,Pritam Kotal,1995.0,31.0,10.0,15.0,1.4,0.45,0.68,2.53,Limited Progression
Stade Brestois,Lilian Brassier,178.0,5.0,0.0,0.0,2.53,0.0,0.0,2.53,Supporting Progressor
Marseille,Duje Ćaleta-Car,179.0,4.0,1.0,0.0,2.01,0.5,0.0,2.51,Supporting Progressor
Lorient,Houboulang Mendes,180.0,2.0,2.0,1.0,1.0,1.0,0.5,2.5,Limited Progression
Bochum,Keven Schlotterbeck,181.0,5.0,0.0,0.0,2.49,0.0,0.0,2.49,Supporting Progressor
RB Leipzig,Benjamin Šeško,73.0,0.0,0.0,2.0,0.0,0.0,2.47,2.47,Limited Progression
Stade de Reims,Andreaw Gravillon,182.0,3.0,2.0,0.0,1.48,0.99,0.0,2.4699999999999998,Limited Progression
Auxerre,Birama Touré,183.0,4.0,0.0,1.0,1.97,0.0,0.49,2.46,Supporting Progressor
NorthEast United,Sehnaj Singh,665.0,14.0,1.0,3.0,1.89,0.14,0.41,2.44,Supporting Progressor
Kerala Blasters,Marko Lešković,1952.0,49.0,4.0,0.0,2.26,0.18,0.0,2.44,Supporting Progressor
Wolfsburg,Amin Sarr,74.0,0.0,1.0,1.0,0.0,1.22,1.22,2.44,Limited Progression
FC Heidenheim,Patrick Mainka,186.0,5.0,0.0,0.0,2.42,0.0,0.0,2.42,Supporting Progressor
FSV Mainz 05,Leandro Barreiro Martins,186.0,2.0,1.0,2.0,0.97,0.48,0.97,2.42,Limited Progression
Odisha,Moirangthem Thoiba Singh,1295.0,23.0,7.0,4.0,1.6,0.49,0.28,2.37,Limited Progression
OGC Nice,Morgan Schneiderlin,114.0,2.0,0.0,1.0,1.58,0.0,0.79,2.37,Limited Progression
Marseille,Arkadiusz Milik,77.0,0.0,0.0,2.0,0.0,0.0,2.34,2.34,Limited Progression
Eintracht Frankfurt,Robin Koch,156.0,3.0,1.0,0.0,1.73,0.58,0.0,2.31,Limited Progression
Augsburg,Fredrik Jensen,78.0,2.0,0.0,0.0,2.31,0.0,0.0,2.31,Supporting Progressor
Wolfsburg,Moritz Jenz,117.0,3.0,0.0,0.0,2.31,0.0,0.0,2.31,Supporting Progressor
Borussia Mönchengladbach,Kouadio Emmanuel Koné,78.0,1.0,1.0,0.0,1.15,1.15,0.0,2.3,Limited Progression
FC Köln,Eric Martel,156.0,2.0,0.0,2.0,1.15,0.0,1.15,2.3,Limited Progression
East Bengal,Franjo Prce,1260.0,24.0,5.0,3.0,1.71,0.36,0.21,2.28,Limited Progression
NorthEast United,Gani Ahmed Nigam,79.0,1.0,0.0,1.0,1.14,0.0,1.14,2.28,Limited Progression
Lille,Tiago Emanuel Embaló Djaló,199.0,5.0,0.0,0.0,2.26,0.0,0.0,2.26,Supporting Progressor
Darmstadt 98,Christoph Zimmermann,160.0,3.0,1.0,0.0,1.69,0.56,0.0,2.25,Limited Progression
FSV Mainz 05,Dominik Kohr,161.0,3.0,0.0,1.0,1.68,0.0,0.56,2.24,Limited Progression
East Bengal,Sourav Das,1377.0,24.0,8.0,2.0,1.57,0.52,0.13,2.2199999999999998,Limited Progression
Montpellier,Joris Chotard,248.0,5.0,1.0,0.0,1.81,0.36,0.0,2.17,Limited Progression
OGC Nice,Mario Lemina,210.0,5.0,0.0,0.0,2.14,0.0,0.0,2.14,Supporting Progressor
Hyderabad,Juan Antonio González Fernández,1821.0,39.0,3.0,1.0,1.93,0.15,0.05,2.13,Supporting Progressor
Mumbai City,Serigne Mourtada Fall,1690.0,35.0,3.0,2.0,1.86,0.16,0.11,2.13,Supporting Progressor
Hyderabad,Nim Dorjee Tamang,734.0,10.0,3.0,4.0,1.23,0.37,0.49,2.09,Limited Progression
RB Leipzig,Xaver Schlager,173.0,2.0,2.0,0.0,1.04,1.04,0.0,2.08,Limited Progression
Bengaluru,Wungngayam Muirang,262.0,2.0,2.0,2.0,0.69,0.69,0.69,2.07,Limited Progression
Borussia Mönchengladbach,Ko Itakura,87.0,2.0,0.0,0.0,2.07,0.0,0.0,2.07,Supporting Progressor
Lens,Facundo Axel Medina,175.0,2.0,0.0,2.0,1.03,0.0,1.03,2.06,Limited Progression
Montpellier,Falaye Sacko,174.0,0.0,2.0,2.0,0.0,1.03,1.03,2.06,Limited Progression
Mumbai City,Mohamad Rakip,263.0,0.0,3.0,3.0,0.0,1.03,1.03,2.06,Limited Progression
Clermont Foot,Mateusz Wieteska,176.0,4.0,0.0,0.0,2.05,0.0,0.0,2.05,Supporting Progressor
Stade de Reims,Emmanuel Agbadou,88.0,2.0,0.0,0.0,2.05,0.0,0.0,2.05,Supporting Progressor
Odisha,Víctor Mongil Adeva,1555.0,33.0,1.0,1.0,1.91,0.06,0.06,2.03,Supporting Progressor
AC Ajaccio,Thomas Mangani,89.0,2.0,0.0,0.0,2.02,0.0,0.0,2.02,Supporting Progressor
RB Leipzig,Nicolas Seiwald,134.0,3.0,0.0,0.0,2.01,0.0,0.0,2.01,Supporting Progressor
Bochum,Patrick Osterhage,179.0,1.0,1.0,2.0,0.5,0.5,1.01,2.01,Limited Progression
FC Köln,Davie Selke,90.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,Limited Progression
Augsburg,Iago Amaral Borduchi,180.0,1.0,2.0,1.0,0.5,1.0,0.5,2.0,Limited Progression
FSV Mainz 05,Edimilson Fernandes,91.0,2.0,0.0,0.0,1.98,0.0,0.0,1.98,Supporting Progressor
FC Köln,Timo Hübers,182.0,4.0,0.0,0.0,1.98,0.0,0.0,1.98,Supporting Progressor
Saint-Étienne,Miguel Ángel Trauco Saavedra,91.0,1.0,1.0,0.0,0.99,0.99,0.0,1.98,Limited Progression
Nantes,Andrei Girotto,366.0,7.0,1.0,0.0,1.72,0.25,0.0,1.97,Limited Progression
Bengaluru,Alan Henrique Costa,1596.0,30.0,5.0,0.0,1.69,0.28,0.0,1.97,Limited Progression
Lille,José Miguel da Rocha Fonte,274.0,6.0,0.0,0.0,1.97,0.0,0.0,1.97,Supporting Progressor
Lorient,Abdoul Bamo Meité,92.0,2.0,0.0,0.0,1.96,0.0,0.0,1.96,Supporting Progressor
FC Heidenheim,Omar Haktab Traorè,184.0,1.0,1.0,2.0,0.49,0.49,0.98,1.96,Limited Progression
East Bengal,Amarjit Singh Kiyam Singh,1010.0,6.0,3.0,13.0,0.53,0.27,1.16,1.96,Limited Progression
OGC Nice,Mattia Viti,93.0,2.0,0.0,0.0,1.94,0.0,0.0,1.94,Supporting Progressor
Freiburg,Nicolas Höfler,187.0,2.0,1.0,1.0,0.96,0.48,0.48,1.92,Limited Progression
Hyderabad,Konsham Chinglensana Singh,1967.0,33.0,9.0,0.0,1.51,0.41,0.0,1.92,Limited Progression
Lens,Jean Emile Junior Onana Onana,47.0,1.0,0.0,0.0,1.91,0.0,0.0,1.91,Supporting Progressor
Lille,Miguel Ângelo da Silva Rocha,95.0,2.0,0.0,0.0,1.89,0.0,0.0,1.89,Supporting Progressor
East Bengal,Raju Eknath Gaikwad,762.0,10.0,2.0,4.0,1.18,0.24,0.47,1.89,Limited Progression
ATK Mohun Bagan,Bidyananda Singh Ningthoujam,48.0,1.0,0.0,0.0,1.88,0.0,0.0,1.88,Supporting Progressor
NorthEast United,Zakaria Diallo,626.0,13.0,0.0,0.0,1.87,0.0,0.0,1.87,Supporting Progressor
VfB Stuttgart,Hiroki Ito,97.0,2.0,0.0,0.0,1.86,0.0,0.0,1.86,Supporting Progressor
Bochum,Anthony Losilla,145.0,3.0,0.0,0.0,1.86,0.0,0.0,1.86,Supporting Progressor
Odisha,Nikhil Raj Murugesh Kumar,99.0,1.0,0.0,1.0,0.91,0.0,0.91,1.82,Limited Progression
Kerala Blasters,Abdul Hakku Nediyodath,50.0,1.0,0.0,0.0,1.8,0.0,0.0,1.8,Limited Progression
Montpellier,Christ-Emmanuel Faitout Maouassa,150.0,0.0,1.0,2.0,0.0,0.6,1.2,1.7999999999999998,Limited Progression
Darmstadt 98,Christoph Klarer,104.0,1.0,0.0,1.0,0.87,0.0,0.87,1.74,Limited Progression
Troyes,Yoann Salmier,106.0,2.0,0.0,0.0,1.7,0.0,0.0,1.7,Limited Progression
Kerala Blasters,Moirangthem Givson Singh,106.0,2.0,0.0,0.0,1.7,0.0,0.0,1.7,Limited Progression
East Bengal,Joyner Lourenco,693.0,7.0,3.0,3.0,0.91,0.39,0.39,1.69,Limited Progression
FC Heidenheim,Nikola Dovedan,107.0,1.0,1.0,0.0,0.84,0.84,0.0,1.68,Limited Progression
Kerala Blasters,Enes Sipović,707.0,13.0,0.0,0.0,1.65,0.0,0.0,1.65,Limited Progression
Metz,Boubacar Traore,55.0,1.0,0.0,0.0,1.64,0.0,0.0,1.64,Limited Progression
Saint-Étienne,Mickaël Nade,169.0,3.0,0.0,0.0,1.6,0.0,0.0,1.6,Limited Progression
Bochum,Matúš Bero,116.0,1.0,0.0,1.0,0.78,0.0,0.78,1.56,Limited Progression
FSV Mainz 05,Silvan Widmer,58.0,0.0,0.0,1.0,0.0,0.0,1.55,1.55,Limited Progression
Bochum,Philipp Hofmann,59.0,0.0,0.0,1.0,0.0,0.0,1.53,1.53,Limited Progression
Strasbourg,Gerzino Nyamsi,176.0,3.0,0.0,0.0,1.53,0.0,0.0,1.53,Limited Progression
Jamshedpur,Eli Sabia Filho,1419.0,19.0,4.0,1.0,1.21,0.25,0.06,1.52,Limited Progression
Chennaiyin,Narayan Das,1726.0,18.0,7.0,4.0,0.94,0.37,0.21,1.52,Limited Progression
Lyon,Sinaly Diomande,119.0,1.0,1.0,0.0,0.76,0.76,0.0,1.52,Limited Progression
Toulouse,Oliver Zandén,60.0,1.0,0.0,0.0,1.5,0.0,0.0,1.5,Limited Progression
Angers,Pierrick Capelle,60.0,0.0,1.0,0.0,0.0,1.5,0.0,1.5,Supporting Progressor
Auxerre,Jubal Rocha Mendes Junior,183.0,3.0,0.0,0.0,1.48,0.0,0.0,1.48,Limited Progression
Stade Brestois,Mahdi Camara,61.0,1.0,0.0,0.0,1.48,0.0,0.0,1.48,Limited Progression
Toulouse,Anthony Rouault,183.0,3.0,0.0,0.0,1.48,0.0,0.0,1.48,Limited Progression
Rennes,Christopher Wooh,185.0,3.0,0.0,0.0,1.46,0.0,0.0,1.46,Limited Progression
Freiburg,Maximilian Eggestein,64.0,1.0,0.0,0.0,1.41,0.0,0.0,1.41,Limited Progression
Kerala Blasters,Bijoy Varghese,453.0,7.0,0.0,0.0,1.39,0.0,0.0,1.39,Limited Progression
NorthEast United,Patrick Flottmann,1228.0,16.0,3.0,0.0,1.17,0.22,0.0,1.39,Limited Progression
Wolfsburg,Sebastiaan Bornauw,131.0,2.0,0.0,0.0,1.37,0.0,0.0,1.37,Limited Progression
Stade Brestois,Steve Michel Mounié,66.0,0.0,0.0,1.0,0.0,0.0,1.36,1.36,Limited Progression
OGC Nice,Jean-Clair Todibo,266.0,3.0,1.0,0.0,1.02,0.34,0.0,1.36,Limited Progression
Union Berlin,Robin Knoche,67.0,1.0,0.0,0.0,1.34,0.0,0.0,1.34,Limited Progression
East Bengal,Subha Ghosh,68.0,0.0,0.0,1.0,0.0,0.0,1.32,1.32,Limited Progression
Jamshedpur,Peter Hartley,1632.0,24.0,0.0,0.0,1.32,0.0,0.0,1.32,Limited Progression
Rennes,Warmed Omari,278.0,4.0,0.0,0.0,1.29,0.0,0.0,1.29,Limited Progression
Mumbai City,Mehtab Singh,980.0,12.0,1.0,1.0,1.1,0.09,0.09,1.2800000000000002,Limited Progression
AC Ajaccio,Youssouf Koné,71.0,1.0,0.0,0.0,1.27,0.0,0.0,1.27,Limited Progression
Chennaiyin,Mohammad Sajid Dhot,498.0,7.0,0.0,0.0,1.27,0.0,0.0,1.27,Limited Progression
ATK Mohun Bagan,Sandesh Jhingan,715.0,10.0,0.0,0.0,1.26,0.0,0.0,1.26,Limited Progression
Bengaluru,Pratik Prabhakar Chaudhari,1164.0,11.0,5.0,0.0,0.85,0.39,0.0,1.24,Limited Progression
Stade Brestois,Christophe Hérelle,73.0,1.0,0.0,0.0,1.23,0.0,0.0,1.23,Limited Progression
Montpellier,Leo Leroy,77.0,0.0,1.0,0.0,0.0,1.17,0.0,1.17,Limited Progression
Lens,Kevin Danso,231.0,3.0,0.0,0.0,1.17,0.0,0.0,1.17,Limited Progression
NorthEast United,Mashoor Shereef Thangalakath,1039.0,12.0,1.0,0.0,1.04,0.09,0.0,1.1300000000000001,Limited Progression
Goa,Dylan Fox,561.0,6.0,1.0,0.0,0.96,0.16,0.0,1.1199999999999999,Limited Progression
Strasbourg,Ismael Doukoure,84.0,1.0,0.0,0.0,1.07,0.0,0.0,1.07,Limited Progression
East Bengal,Ananta Tamang,84.0,1.0,0.0,0.0,1.07,0.0,0.0,1.07,Limited Progression
Odisha,Héctor Rodas Ramírez,1186.0,14.0,0.0,0.0,1.06,0.0,0.0,1.06,Limited Progression
Saint-Étienne,Yvann Macon,85.0,0.0,0.0,1.0,0.0,0.0,1.06,1.06,Limited Progression
Wolfsburg,Cédric Zesiger,85.0,1.0,0.0,0.0,1.06,0.0,0.0,1.06,Limited Progression
Jamshedpur,Narender Gahlot,851.0,9.0,1.0,0.0,0.95,0.11,0.0,1.06,Limited Progression
East Bengal,Adil Khan,863.0,7.0,2.0,1.0,0.73,0.21,0.1,1.04,Limited Progression
East Bengal,Ankit Mukherjee,348.0,3.0,0.0,1.0,0.78,0.0,0.26,1.04,Limited Progression
Lorient,Léo Pétrot,87.0,1.0,0.0,0.0,1.03,0.0,0.0,1.03,Limited Progression
Lens,Jonathan Gradit,263.0,0.0,3.0,0.0,0.0,1.03,0.0,1.03,Limited Progression
AC Ajaccio,Cédric Avinel,174.0,2.0,0.0,0.0,1.03,0.0,0.0,1.03,Limited Progression
Clermont Foot,Jean-Claude Billong,88.0,0.0,1.0,0.0,0.0,1.02,0.0,1.02,Limited Progression
Lyon,Dejan Lovren,88.0,1.0,0.0,0.0,1.02,0.0,0.0,1.02,Limited Progression
Montpellier,Nicolas Louis Marcel Cozza,176.0,2.0,0.0,0.0,1.02,0.0,0.0,1.02,Limited Progression
Troyes,Giulian Biancone,88.0,0.0,0.0,1.0,0.0,0.0,1.02,1.02,Limited Progression
Troyes,Erik Palmer-Brown,178.0,2.0,0.0,0.0,1.01,0.0,0.0,1.01,Limited Progression
Metz,Boubakar Kouyate,89.0,1.0,0.0,0.0,1.01,0.0,0.0,1.01,Limited Progression
FSV Mainz 05,Stefan Bell,90.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Limited Progression
Montpellier,Christopher Jullien,90.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Limited Progression
AC Ajaccio,Oumar Gonzalez,90.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Limited Progression
East Bengal,Tomislav Mrčela,636.0,7.0,0.0,0.0,0.99,0.0,0.0,0.99,Limited Progression
Chennaiyin,Deepak Devrani,366.0,4.0,0.0,0.0,0.98,0.0,0.0,0.98,Limited Progression
Bordeaux,Stian Rode Gregersen,92.0,1.0,0.0,0.0,0.98,0.0,0.0,0.98,Limited Progression
AS Monaco,Guillermo Alfonso Maripán Loaysa,184.0,1.0,1.0,0.0,0.49,0.49,0.0,0.98,Limited Progression
Montpellier,Maxime Esteve,185.0,1.0,0.0,1.0,0.49,0.0,0.49,0.98,Limited Progression
Metz,Dylan Daniel Mahmoud Bronn,93.0,1.0,0.0,0.0,0.97,0.0,0.0,0.97,Limited Progression
AS Monaco,Benoît Badiashile Mukinayi,93.0,1.0,0.0,0.0,0.97,0.0,0.0,0.97,Limited Progression
Borussia Dortmund,Mats Hummels,188.0,1.0,1.0,0.0,0.48,0.48,0.0,0.96,Limited Progression
Lorient,Montassar Omar Talbi,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Hoffenheim,Kevin Vogt,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Union Berlin,Danilho Doekhi,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Lyon,Jason Denayer,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Rennes,Nayef Aguerd,187.0,2.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Metz,Fali Candé,94.0,0.0,0.0,1.0,0.0,0.0,0.96,0.96,Limited Progression
Hoffenheim,Tim Drexler,95.0,1.0,0.0,0.0,0.95,0.0,0.0,0.95,Limited Progression
Chennaiyin,Slavko Damjanović,1693.0,13.0,4.0,0.0,0.69,0.21,0.0,0.8999999999999999,Limited Progression
Kerala Blasters,Hormipam Ruivah,1146.0,9.0,1.0,1.0,0.71,0.08,0.08,0.8699999999999999,Limited Progression
Chennaiyin,Salam Ranjan Singh,208.0,1.0,1.0,0.0,0.43,0.43,0.0,0.86,Limited Progression
Montpellier,Valère Germain,109.0,1.0,0.0,0.0,0.83,0.0,0.0,0.83,Limited Progression
Borussia Dortmund,Marco Reus,110.0,0.0,0.0,1.0,0.0,0.0,0.82,0.82,Limited Progression
Toulouse,Rasmus Nicolaisen,140.0,1.0,0.0,0.0,0.64,0.0,0.0,0.64,Limited Progression
Odisha,Gaurav Bora,866.0,4.0,2.0,0.0,0.42,0.21,0.0,0.63,Limited Progression
Kerala Blasters,Albino Gomes,322.0,1.0,0.0,1.0,0.28,0.0,0.28,0.56,Limited Progression
Angers,Cédric Hountondji,171.0,0.0,1.0,0.0,0.0,0.53,0.0,0.53,Limited Progression
Lyon,Junior Castello Lukeba,177.0,1.0,0.0,0.0,0.51,0.0,0.0,0.51,Limited Progression
Augsburg,Felix Uduokhai,184.0,1.0,0.0,0.0,0.49,0.0,0.0,0.49,Limited Progression
FC Köln,Julian Chabot,184.0,1.0,0.0,0.0,0.49,0.0,0.0,0.49,Limited Progression
NorthEast United,Jestin George,224.0,1.0,0.0,0.0,0.4,0.0,0.0,0.4,Limited Progression
Clermont Foot,Alidu Seidu,261.0,0.0,1.0,0.0,0.0,0.34,0.0,0.34,Limited Progression
Goa,Mohamed Ali,318.0,1.0,0.0,0.0,0.28,0.0,0.0,0.28,Limited Progression
Kerala Blasters,Prabhushkan Singh Gill,1781.0,2.0,0.0,0.0,0.1,0.0,0.0,0.1,Limited Progression
Werder Bremen,Michael Zetterer,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Jamshedpur,Rehnesh Thumbirumbu Paramba,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
NorthEast United,Mirshad Koottappunna,971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Troyes,Jackson Gabriel Porozo Vernaza,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
RB Leipzig,Lukas Klostermann,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Auxerre,Benoît Guy Robert Costil,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bayer Leverkusen,Matěj Kovář,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Rennes,Doğan Alemdar,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Freiburg,Noah Atubolu,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
FC Heidenheim,Jan Schöppner,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Metz,Jean-Armel Kana-Biyik,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Borussia Mönchengladbach,Theoson Jordan Siebatcheu,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Chennaiyin,Samik Mitra,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Bayer Leverkusen,Lukáš Hrádecký,2966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
