match_id,player,team,possessions_with_shot,xg_chain,shots_in_chain,goals_in_chain,avg_xg_per_possession,total_touches_in_chains,minutes_played,xg_chain_per90,team_involvement_pct
3817892,Manvir Singh,ATK Mohun Bagan,7,0.404,7.0,0.0,0.058,19.0,679.0,0.054,25.64
3817889,Edwin Sydney Vanspaul,Chennaiyin,8,0.39,10.0,0.0,0.049,27.0,648.0,0.054,62.35
3837827,Lovro Majer,Rennes,5,0.262,5.0,1.0,0.052,6.0,440.0,0.054,47.23
3813281,Keisham Reagan Singh,Chennaiyin,7,0.383,7.0,1.0,0.055,17.0,637.0,0.054,50.55
3895202,Nicolas Seiwald,RB Leipzig,4,0.179,4.0,1.0,0.045,14.0,296.0,0.054,16.77
3813307,Greg Stewart,Jamshedpur,11,0.621,12.0,0.0,0.056,29.0,1034.0,0.054,86.23
3817863,Asish Rai,Hyderabad,3,0.167,4.0,2.0,0.056,9.0,279.0,0.054,28.24
3817849,Serigne Mourtada Fall,Mumbai City,3,0.172,3.0,0.0,0.057,13.0,285.0,0.054,20.05
3895340,Tim Oermann,Bochum,1,0.039,1.0,0.0,0.039,1.0,65.0,0.054,12.42
3895340,Lukáš Hrádecký,Bayer Leverkusen,8,0.429,8.0,1.0,0.054,16.0,720.0,0.054,10.19
3817851,Jorge Rolando Pereyra Díaz,Kerala Blasters,9,0.493,9.0,0.0,0.055,21.0,828.0,0.054,52.77
3817892,Víctor Mongil Adeva,Odisha,2,0.117,2.0,0.0,0.058,3.0,194.0,0.054,7.61
3817853,Eduardo Bedia Peláez,Goa,15,0.859,15.0,0.0,0.057,39.0,1425.0,0.054,74.78
3817861,Parag Satish Shrivas,Bengaluru,5,0.278,5.0,0.0,0.056,10.0,465.0,0.054,20.55
3803000,Grejohn Kyei,Clermont Foot,1,0.012,1.0,0.0,0.012,4.0,20.0,0.054,1.0
3817885,Lalengmawia Ralte,Mumbai City,3,0.163,3.0,1.0,0.054,6.0,273.0,0.054,13.3
3813310,Lalthathanga Khawlhring,Kerala Blasters,5,0.28,5.0,0.0,0.056,23.0,470.0,0.054,67.23
3802690,Dango Aboubacar Faissal Ouattara,Lorient,6,0.319,6.0,0.0,0.053,12.0,534.0,0.054,24.8
3817873,Gurjinder Kumar,NorthEast United,11,0.589,14.0,0.0,0.054,28.0,990.0,0.054,49.97
3813280,Narayan Das,Chennaiyin,2,0.107,3.0,0.0,0.054,5.0,178.0,0.054,5.14
3813264,Ashutosh Mehta,ATK Mohun Bagan,5,0.28,5.0,1.0,0.056,14.0,470.0,0.054,38.48
3817875,Rehnesh Thumbirumbu Paramba,Jamshedpur,1,0.053,2.0,0.0,0.053,1.0,89.0,0.054,13.99
3817854,Alan Henrique Costa,Bengaluru,3,0.163,4.0,0.0,0.054,4.0,279.0,0.053,20.55
3817889,Deepak Tangri,ATK Mohun Bagan,4,0.173,4.0,1.0,0.043,7.0,292.0,0.053,65.35
3813278,Salam Ranjan Singh,Chennaiyin,1,0.028,1.0,0.0,0.028,2.0,48.0,0.053,4.3
3813283,Muhammad Ashique Kuruniyan,Bengaluru,5,0.188,5.0,0.0,0.038,12.0,320.0,0.053,9.47
3817865,Jerry Mawihmingthanga,Odisha,7,0.381,8.0,0.0,0.054,14.0,651.0,0.053,20.4
3895250,Odilon Kossonou,Bayer Leverkusen,8,0.436,8.0,1.0,0.054,28.0,744.0,0.053,39.18
3813281,Ariel Borysiuk,Chennaiyin,7,0.35,7.0,0.0,0.05,20.0,595.0,0.053,46.2
3895250,Edmond Fayçal Tapsoba,Bayer Leverkusen,10,0.544,10.0,1.0,0.054,46.0,920.0,0.053,48.89
3813290,João Victor de Albuquerque Bruno,Hyderabad,5,0.273,5.0,1.0,0.055,7.0,460.0,0.053,13.24
3817896,Naorem Mahesh Singh,East Bengal,7,0.308,7.0,0.0,0.044,12.0,525.0,0.053,53.86
3813272,Iván Garrido González,Goa,2,0.111,2.0,0.0,0.055,6.0,188.0,0.053,10.2
3817885,Mehtab Singh,Mumbai City,4,0.207,4.0,1.0,0.052,16.0,352.0,0.053,16.89
3837998,Gianluigi Donnarumma,Paris Saint-Germain,2,0.105,4.0,0.0,0.052,3.0,180.0,0.053,7.21
3813269,Komal Thatal,Jamshedpur,4,0.208,5.0,0.0,0.052,10.0,352.0,0.053,15.68
3813299,Nikhil Poojary,Hyderabad,3,0.151,3.0,0.0,0.05,4.0,255.0,0.053,49.46
3895067,Thomas Poppler Isherwood,Darmstadt 98,1,0.031,1.0,0.0,0.031,2.0,53.0,0.053,5.35
3817853,Leander D''Cunha,Goa,8,0.428,8.0,1.0,0.053,16.0,720.0,0.053,37.26
3817866,Soraisham Sandeep Singh,Kerala Blasters,6,0.32,7.0,1.0,0.053,11.0,546.0,0.053,18.97
3817854,Amrinder Singh,ATK Mohun Bagan,1,0.056,1.0,1.0,0.056,1.0,95.0,0.053,6.97
3837771,Presnel Kimpembe,Paris Saint-Germain,4,0.136,4.0,0.0,0.034,15.0,232.0,0.053,4.9
3817853,Jorge Ortiz Mendoza,Goa,15,0.851,15.0,1.0,0.057,41.0,1455.0,0.053,74.09
3817887,Vikram Pratap Singh,Mumbai City,7,0.35,8.0,0.0,0.05,14.0,595.0,0.053,38.63
3813279,Keisham Reagan Singh,Chennaiyin,12,0.637,14.0,2.0,0.053,24.0,1092.0,0.053,33.84
3817861,Danish Farooq Bhat,Bengaluru,8,0.427,9.0,0.0,0.053,19.0,720.0,0.053,31.56
3895107,Rasmus Carstensen,FC Köln,2,0.106,2.0,0.0,0.053,9.0,180.0,0.053,10.57
3813284,Alexandre Monteiro de Lima,Jamshedpur,2,0.105,2.0,0.0,0.052,6.0,178.0,0.053,7.92
3817858,Vincy Barretto,Kerala Blasters,1,0.024,1.0,0.0,0.024,2.0,41.0,0.053,1.06
3895232,Granit Xhaka,Bayer Leverkusen,7,0.353,9.0,0.0,0.05,30.0,595.0,0.053,37.71
3813279,Lalhrezuala Sailung,Odisha,2,0.07,2.0,0.0,0.035,4.0,120.0,0.053,20.56
3813264,Carl Gerard McHugh,ATK Mohun Bagan,1,0.028,1.0,0.0,0.028,4.0,48.0,0.053,3.85
3838004,Colin Dagba,Strasbourg,3,0.112,3.0,0.0,0.037,8.0,192.0,0.053,9.57
3813305,Jeakson Singh Thaunaojam,Kerala Blasters,1,0.06,1.0,0.0,0.06,2.0,101.0,0.053,7.0
3817850,Hira Mondal,East Bengal,4,0.217,4.0,0.0,0.054,6.0,372.0,0.053,70.68
3813317,Raju Eknath Gaikwad,East Bengal,4,0.209,4.0,1.0,0.052,5.0,356.0,0.053,14.03
3837695,Evann Guessand,Nantes,3,0.115,3.0,0.0,0.038,15.0,195.0,0.053,28.57
3813276,Hira Mondal,East Bengal,2,0.107,2.0,0.0,0.053,8.0,182.0,0.053,16.73
3813294,Provat Lakra,NorthEast United,5,0.274,6.0,0.0,0.055,8.0,465.0,0.053,47.91
3813271,Seriton Fernandes,Goa,7,0.383,9.0,0.0,0.055,18.0,658.0,0.052,39.26
3813274,Amey Ganesh Ranawade,Mumbai City,2,0.107,3.0,1.0,0.053,3.0,184.0,0.052,10.41
3817891,Wahengbam Angousana Luwang,East Bengal,3,0.126,4.0,0.0,0.042,3.0,219.0,0.052,8.29
3813275,Jorge Rolando Pereyra Díaz,Kerala Blasters,2,0.098,2.0,0.0,0.049,4.0,170.0,0.052,13.08
3895180,Ansgar Knauff,Eintracht Frankfurt,1,0.053,1.0,0.0,0.053,2.0,92.0,0.052,28.66
3817892,Hugo Adnan Boumous,ATK Mohun Bagan,13,0.723,13.0,0.0,0.056,40.0,1248.0,0.052,45.89
3827336,Javier Siverio Toro,Hyderabad,5,0.221,5.0,0.0,0.044,9.0,380.0,0.052,34.45
3817892,Subhasish Bose,ATK Mohun Bagan,6,0.329,6.0,0.0,0.055,14.0,570.0,0.052,20.88
3817882,Antonio Perošević,East Bengal,11,0.469,11.0,0.0,0.043,19.0,814.0,0.052,29.63
3817885,Darren Sidoel,East Bengal,1,0.018,1.0,0.0,0.018,5.0,31.0,0.052,2.38
3817896,Gaurav Bora,Odisha,1,0.054,1.0,1.0,0.054,4.0,93.0,0.052,4.16
3813285,Alan Henrique Costa,Bengaluru,4,0.214,4.0,0.0,0.054,9.0,372.0,0.052,20.08
3817902,Jeakson Singh Thaunaojam,Kerala Blasters,5,0.198,5.0,0.0,0.04,7.0,340.0,0.052,31.15
3813299,Bruno Edgar Silva Almeida,Bengaluru,5,0.26,5.0,0.0,0.052,15.0,450.0,0.052,46.4
3895095,Dominik Kohr,FSV Mainz 05,2,0.08,2.0,0.0,0.04,2.0,138.0,0.052,18.38
3895202,Junior Castello Lukeba,RB Leipzig,4,0.216,5.0,1.0,0.054,21.0,376.0,0.052,20.23
3895202,Lukas Klostermann,RB Leipzig,4,0.216,5.0,1.0,0.054,10.0,376.0,0.052,20.23
3813277,Asish Rai,Hyderabad,4,0.213,4.0,1.0,0.053,7.0,372.0,0.052,16.51
3817886,Gurjinder Kumar,NorthEast United,4,0.219,4.0,0.0,0.055,9.0,376.0,0.052,48.91
3813310,Jessel Carneiro,Kerala Blasters,5,0.27,5.0,1.0,0.054,12.0,470.0,0.052,64.83
3895182,Keven Schlotterbeck,Bochum,2,0.108,3.0,0.0,0.054,2.0,186.0,0.052,41.65
3895182,Matúš Bero,Bochum,1,0.05,2.0,0.0,0.05,2.0,86.0,0.052,19.28
3817897,Harmanjot Singh Khabra,Kerala Blasters,5,0.277,5.0,1.0,0.055,7.0,475.0,0.052,20.95
3817901,Serigne Mourtada Fall,Mumbai City,10,0.547,11.0,1.0,0.055,32.0,950.0,0.052,25.08
3813309,Mohammad Yasir,Hyderabad,9,0.483,9.0,0.0,0.054,15.0,837.0,0.052,58.51
3817855,Amrinder Singh,ATK Mohun Bagan,1,0.055,1.0,1.0,0.055,1.0,95.0,0.052,3.83
3813295,Gaurav Bora,Odisha,1,0.053,1.0,0.0,0.053,2.0,91.0,0.052,6.63
3813279,Isaac Vanmalsawma Chhakchhuak,Odisha,3,0.105,3.0,0.0,0.035,7.0,183.0,0.052,30.84
3813288,João Victor de Albuquerque Bruno,Hyderabad,4,0.211,4.0,1.0,0.053,10.0,364.0,0.052,43.24
3895232,Amine Adli,Bayer Leverkusen,4,0.189,5.0,0.0,0.047,14.0,328.0,0.052,20.19
3837752,Oumar Gonzalez,AC Ajaccio,1,0.051,1.0,0.0,0.051,3.0,90.0,0.051,21.25
3813271,Saviour Gama,Goa,5,0.261,7.0,1.0,0.052,13.0,460.0,0.051,26.75
3817878,João Victor de Albuquerque Bruno,Hyderabad,3,0.161,3.0,0.0,0.054,4.0,282.0,0.051,5.94
3817878,Hitesh Sharma,Hyderabad,4,0.183,4.0,1.0,0.046,9.0,320.0,0.051,6.75
3813315,Alberto Noguera Ripoll,Goa,6,0.319,6.0,0.0,0.053,23.0,558.0,0.051,41.57
3813274,Raynier Fernandes,Mumbai City,3,0.081,3.0,0.0,0.027,6.0,144.0,0.051,7.88
3813286,Cássio Gabriel Vilela Ferreira,Mumbai City,6,0.307,9.0,0.0,0.051,27.0,546.0,0.051,51.95
3837998,Han-Noah Massengo,Auxerre,8,0.423,8.0,0.0,0.053,32.0,752.0,0.051,48.58
3813304,Amir Derviševič,East Bengal,3,0.129,3.0,1.0,0.043,3.0,228.0,0.051,20.31
3895210,Robert Andrich,Bayer Leverkusen,15,0.797,17.0,0.0,0.053,79.0,1410.0,0.051,32.76
3817864,Vikram Pratap Singh,Mumbai City,1,0.032,1.0,0.0,0.032,2.0,57.0,0.051,3.23
3837859,Fares Chaïbi,Toulouse,5,0.262,7.0,0.0,0.052,11.0,460.0,0.051,46.87
3802795,Serhou Guirassy,Rennes,1,0.008,1.0,0.0,0.008,4.0,14.0,0.051,1.13
3895180,Kevin Trapp,Eintracht Frankfurt,1,0.053,1.0,0.0,0.053,1.0,94.0,0.051,28.66
3802805,Kasper Dolberg,OGC Nice,3,0.117,3.0,0.0,0.039,6.0,207.0,0.051,18.46
3802818,Vincent Le Goff,Lorient,7,0.359,8.0,0.0,0.051,20.0,630.0,0.051,57.67
3813310,Raju Eknath Gaikwad,East Bengal,5,0.257,5.0,1.0,0.051,6.0,455.0,0.051,37.05
3802809,Kamaldeen Sulemana,Rennes,9,0.487,10.0,1.0,0.054,29.0,864.0,0.051,67.5
3813310,Tomislav Mrčela,East Bengal,3,0.153,3.0,1.0,0.051,5.0,270.0,0.051,22.05
3817876,Narayan Das,Chennaiyin,3,0.157,3.0,1.0,0.052,7.0,279.0,0.051,23.74
3813273,Lalengmawia Ralte,Mumbai City,7,0.368,8.0,1.0,0.053,19.0,644.0,0.051,32.68
3827767,Rahul Kannoly Praveen,Kerala Blasters,3,0.138,4.0,1.0,0.046,5.0,243.0,0.051,3.29
3802904,Ui-Jo Hwang,Bordeaux,5,0.211,5.0,0.0,0.042,12.0,375.0,0.051,32.77
3895202,Janis Blaswich,RB Leipzig,6,0.32,7.0,1.0,0.053,19.0,564.0,0.051,29.97
3895250,Florian Wirtz,Bayer Leverkusen,10,0.498,10.0,1.0,0.05,41.0,880.0,0.051,44.76
3827767,Hormipam Ruivah,Kerala Blasters,2,0.136,2.0,0.0,0.068,2.0,238.0,0.051,3.24
3895250,Robert Andrich,Bayer Leverkusen,9,0.469,9.0,1.0,0.052,35.0,828.0,0.051,42.15
3813272,Eduardo Bedia Peláez,Goa,7,0.368,8.0,0.0,0.053,15.0,644.0,0.051,33.81
3837987,Vincent Marchetti,AC Ajaccio,5,0.248,5.0,0.0,0.05,16.0,440.0,0.051,81.81
3895320,Hiroki Ito,VfB Stuttgart,4,0.222,5.0,1.0,0.055,13.0,388.0,0.051,12.93
3817886,Sahal Abdul Samad,Kerala Blasters,3,0.111,3.0,0.0,0.037,10.0,195.0,0.051,7.84
3813284,Ricky Lallawmawma,Jamshedpur,2,0.1,2.0,0.0,0.05,3.0,178.0,0.051,7.55
3813283,Anirudh Thapa,Chennaiyin,5,0.257,6.0,0.0,0.051,11.0,455.0,0.051,39.55
3813283,Keisham Reagan Singh,Chennaiyin,4,0.212,5.0,0.0,0.053,13.0,376.0,0.051,32.63
3813293,Wahengbam Angousana Luwang,East Bengal,3,0.157,3.0,1.0,0.052,5.0,279.0,0.051,47.49
3817854,Hugo Adnan Boumous,ATK Mohun Bagan,1,0.022,1.0,0.0,0.022,2.0,39.0,0.051,2.74
3813299,Javier Siverio Toro,Hyderabad,6,0.222,6.0,1.0,0.037,14.0,390.0,0.051,72.72
3813299,Rohit Danu,Hyderabad,3,0.118,3.0,1.0,0.039,6.0,210.0,0.051,38.65
3817861,Suresh Singh Wangjam,Bengaluru,5,0.264,5.0,0.0,0.053,9.0,465.0,0.051,19.51
3803000,Lucas Da Cunha,Clermont Foot,1,0.012,1.0,0.0,0.012,8.0,21.0,0.051,1.0
3895232,Leroy Sané,Bayern Munich,6,0.314,6.0,0.0,0.052,14.0,558.0,0.051,50.8
3813314,Marko Lešković,Kerala Blasters,7,0.378,7.0,2.0,0.054,12.0,665.0,0.051,43.86
3817852,Narayan Das,Chennaiyin,2,0.108,3.0,0.0,0.054,2.0,190.0,0.051,24.81
3817873,Pragyan Sundar Gogoi,NorthEast United,5,0.18,6.0,0.0,0.036,15.0,315.0,0.051,15.27
3817873,Mohammed Irshad,NorthEast United,6,0.314,7.0,0.0,0.052,14.0,558.0,0.051,26.64
3817898,Serigne Mourtada Fall,Mumbai City,3,0.154,3.0,1.0,0.051,3.0,270.0,0.051,23.88
3817898,Lallianzuala Chhangte,Mumbai City,5,0.163,5.0,0.0,0.033,11.0,285.0,0.051,25.28
3817848,Iván Garrido González,Goa,5,0.26,5.0,0.0,0.052,9.0,460.0,0.051,28.32
3813291,Deepak Tangri,ATK Mohun Bagan,5,0.246,5.0,2.0,0.049,12.0,430.0,0.051,25.44
3813317,Hira Mondal,East Bengal,2,0.102,2.0,1.0,0.051,8.0,180.0,0.051,6.85
3813275,Laldinliana Renthlei,Jamshedpur,4,0.201,6.0,0.0,0.05,11.0,352.0,0.051,20.3
3802809,Ángel Fabián Di María Hernández,Paris Saint-Germain,6,0.326,6.0,0.0,0.054,22.0,570.0,0.051,24.66
3813270,Sanson Pereira,Goa,4,0.196,4.0,0.0,0.049,8.0,352.0,0.05,56.12
3895292,Lucas Tousart,Union Berlin,1,0.049,1.0,0.0,0.049,7.0,89.0,0.05,8.99
3817882,Darren Sidoel,East Bengal,10,0.512,10.0,1.0,0.051,29.0,920.0,0.05,32.35
3817864,Subhasish Bose,ATK Mohun Bagan,6,0.307,7.0,0.0,0.051,15.0,558.0,0.05,26.04
3817864,Serigne Mourtada Fall,Mumbai City,6,0.282,7.0,0.0,0.047,20.0,510.0,0.05,28.49
3817864,Rahul Bheke,Mumbai City,6,0.305,8.0,0.0,0.051,16.0,546.0,0.05,30.81
3813283,Prince Vinny Ibara Doniama,Bengaluru,4,0.142,4.0,0.0,0.036,9.0,256.0,0.05,7.15
3817902,Álvaro Vázquez García,Kerala Blasters,8,0.345,8.0,0.0,0.043,18.0,616.0,0.05,54.28
3817901,Eli Sabia Filho,Jamshedpur,1,0.049,1.0,0.0,0.049,1.0,88.0,0.05,1.84
3813299,Suresh Singh Wangjam,Bengaluru,3,0.148,3.0,0.0,0.049,8.0,264.0,0.05,26.41
3837727,Marcos Aoás Corrêa,Paris Saint-Germain,4,0.207,4.0,0.0,0.052,6.0,372.0,0.05,27.73
3817878,Mohammed Rafique,East Bengal,6,0.265,8.0,0.0,0.044,11.0,480.0,0.05,22.81
3817896,Hira Mondal,East Bengal,7,0.364,7.0,0.0,0.052,14.0,651.0,0.05,63.65
3813313,Francisco Javier Hernández González,Odisha,8,0.401,9.0,0.0,0.05,20.0,720.0,0.05,66.86
3837827,Amine Gouiri,Rennes,3,0.148,3.0,1.0,0.049,5.0,264.0,0.05,26.68
3817867,Lalengmawia Ralte,Mumbai City,4,0.212,5.0,0.0,0.053,14.0,380.0,0.05,8.44
3895067,Tobias Kempe,Darmstadt 98,1,0.014,1.0,0.0,0.014,2.0,25.0,0.05,2.42
3813272,Bartholomew Owogbalor Ogbeche,Hyderabad,9,0.473,10.0,0.0,0.053,21.0,846.0,0.05,33.94
3817853,Aibanbha Kupar Dohling,Goa,10,0.547,10.0,1.0,0.055,26.0,980.0,0.05,47.62
3813299,Konsham Chinglensana Singh,Hyderabad,3,0.156,3.0,0.0,0.052,4.0,282.0,0.05,51.1
3813267,Suvam Sen,East Bengal,1,0.051,1.0,0.0,0.051,2.0,91.0,0.05,9.12
3813267,Franjo Prce,East Bengal,1,0.051,1.0,0.0,0.051,1.0,91.0,0.05,9.12
3817883,Seminlen Doungel,Jamshedpur,2,0.067,2.0,0.0,0.034,4.0,120.0,0.05,5.8
3802685,Kevin Danso,Lens,5,0.241,5.0,1.0,0.048,12.0,430.0,0.05,22.56
3817892,Héctor Rodas Ramírez,Odisha,2,0.103,2.0,0.0,0.052,2.0,186.0,0.05,6.7
3817881,Laldinliana Renthlei,Jamshedpur,6,0.318,6.0,1.0,0.053,16.0,570.0,0.05,15.79
3813292,Suresh Singh Wangjam,Bengaluru,5,0.256,5.0,1.0,0.051,9.0,465.0,0.05,24.66
3813309,Eduardo García Martín,Hyderabad,10,0.481,10.0,0.0,0.048,20.0,870.0,0.05,58.27
3817880,Francisco Javier Hernández González,Odisha,11,0.563,11.0,1.0,0.051,29.0,1023.0,0.05,34.98
3817881,Jitendra Singh,Jamshedpur,4,0.185,4.0,0.0,0.046,9.0,332.0,0.05,9.18
3817873,Marco Sahanek,NorthEast United,10,0.519,14.0,0.0,0.052,21.0,930.0,0.05,44.03
3817861,Nishu Kumar Tashni,Kerala Blasters,5,0.238,5.0,0.0,0.048,10.0,425.0,0.05,41.58
3837859,Marcos Aoás Corrêa,Paris Saint-Germain,10,0.516,10.0,1.0,0.052,28.0,920.0,0.05,31.35
3813265,Igor Angulo Albóniga,Mumbai City,3,0.127,3.0,0.0,0.042,4.0,228.0,0.05,23.23
3817871,Sehnaj Singh,NorthEast United,2,0.07,2.0,0.0,0.035,4.0,126.0,0.05,23.03
3817871,Gani Ahmed Nigam,NorthEast United,4,0.105,4.0,0.0,0.026,11.0,188.0,0.05,34.54
3813276,Sourav Das,East Bengal,2,0.104,2.0,0.0,0.052,5.0,188.0,0.05,16.26
3813282,Prabhushkan Singh Gill,Kerala Blasters,2,0.095,2.0,0.0,0.047,2.0,176.0,0.049,6.51
3837785,Gideon Mensah,Auxerre,4,0.191,4.0,0.0,0.048,14.0,352.0,0.049,28.62
3837785,Rayan Ny Aina Arnaldo Raveloson,Auxerre,7,0.338,7.0,0.0,0.048,18.0,623.0,0.049,50.65
3817857,Akash Mishra,Hyderabad,2,0.095,2.0,0.0,0.047,3.0,174.0,0.049,18.34
3813282,Jeakson Singh Thaunaojam,Kerala Blasters,7,0.359,7.0,1.0,0.051,15.0,658.0,0.049,24.61
3802818,Laurent Abergel,Lorient,6,0.299,7.0,0.0,0.05,18.0,552.0,0.049,48.03
3895158,Florian Wirtz,Bayer Leverkusen,15,0.752,16.0,0.0,0.05,58.0,1395.0,0.049,36.19
3895258,Florian Wirtz,Bayer Leverkusen,8,0.395,9.0,1.0,0.049,43.0,728.0,0.049,32.96
3802818,Enzo Le Fée,Lorient,7,0.331,8.0,0.0,0.047,21.0,602.0,0.049,53.17
3837650,Muhammed Cham Saracevic,Clermont Foot,6,0.234,6.0,0.0,0.039,16.0,432.0,0.049,88.62
3802818,Julien Laporte,Lorient,1,0.048,1.0,0.0,0.048,2.0,89.0,0.049,7.71
3895180,Willian Joel Pacho Tenorio,Eintracht Frankfurt,2,0.1,2.0,0.0,0.05,11.0,184.0,0.049,54.08
3895167,Maximilian Mittelstädt,VfB Stuttgart,8,0.324,10.0,0.0,0.04,39.0,600.0,0.049,15.89
3817892,Carl Gerard McHugh,ATK Mohun Bagan,2,0.058,2.0,0.0,0.029,2.0,106.0,0.049,3.68
3817856,Pronay Halder,Jamshedpur,2,0.103,2.0,0.0,0.051,3.0,190.0,0.049,19.4
3802676,Przemysław Frankowski,Lens,5,0.22,5.0,0.0,0.044,13.0,405.0,0.049,26.01
3817876,Mohammad Sajid Dhot,Chennaiyin,3,0.157,3.0,1.0,0.052,6.0,291.0,0.049,23.74
3895250,Granit Xhaka,Bayer Leverkusen,10,0.514,10.0,2.0,0.051,39.0,940.0,0.049,46.19
3895095,Robin Zentner,FSV Mainz 05,2,0.096,2.0,0.0,0.048,5.0,176.0,0.049,22.06
3802904,Rémi Oudin,Bordeaux,7,0.258,7.0,0.0,0.037,17.0,476.0,0.049,40.07
3813307,Prince Vinny Ibara Doniama,Bengaluru,4,0.198,4.0,0.0,0.049,6.0,364.0,0.049,37.49
3813299,Pratik Prabhakar Chaudhari,Bengaluru,2,0.102,2.0,0.0,0.051,12.0,186.0,0.049,18.2
3802752,Ángel Fabián Di María Hernández,Paris Saint-Germain,5,0.219,5.0,0.0,0.044,15.0,405.0,0.049,11.6
3813274,Suresh Singh Wangjam,Bengaluru,3,0.14,3.0,0.0,0.047,6.0,258.0,0.049,11.26
3813274,Gurpreet Singh Sandhu,Bengaluru,1,0.051,1.0,0.0,0.051,2.0,93.0,0.049,4.1
3813274,Alan Henrique Costa,Bengaluru,5,0.255,7.0,0.0,0.051,12.0,465.0,0.049,20.51
3817895,Iván Garrido González,Goa,5,0.197,5.0,0.0,0.039,20.0,365.0,0.049,10.54
3817883,Cleiton Augusto Oliveira Silva,Bengaluru,7,0.368,7.0,2.0,0.053,13.0,672.0,0.049,27.96
3817853,Alberto Noguera Ripoll,Goa,10,0.522,10.0,1.0,0.052,32.0,950.0,0.049,45.44
3817861,Lalthathanga Khawlhring,Kerala Blasters,6,0.27,6.0,0.0,0.045,10.0,498.0,0.049,47.18
3817861,Adrián Nicolás Luna Retamar,Kerala Blasters,9,0.449,9.0,0.0,0.05,15.0,819.0,0.049,78.45
3813312,Subhasish Bose,ATK Mohun Bagan,5,0.252,5.0,0.0,0.05,9.0,465.0,0.049,47.39
3813309,João Victor de Albuquerque Bruno,Hyderabad,6,0.302,6.0,0.0,0.05,13.0,558.0,0.049,36.58
3837827,Marcos Aoás Corrêa,Paris Saint-Germain,3,0.157,3.0,0.0,0.052,10.0,288.0,0.049,15.12
3817875,Devendra Dhaku Murgaokar,Goa,1,0.037,1.0,0.0,0.037,2.0,70.0,0.048,2.69
3817854,Naorem Roshan Singh,Bengaluru,9,0.457,11.0,0.0,0.051,17.0,855.0,0.048,57.63
3895210,Kouadio Emmanuel Koné,Borussia Mönchengladbach,2,0.083,2.0,0.0,0.041,4.0,156.0,0.048,45.19
3813296,Suhair Vadakkepeedika,NorthEast United,3,0.145,4.0,0.0,0.048,3.0,270.0,0.048,56.4
3817891,Raju Eknath Gaikwad,East Bengal,3,0.152,3.0,0.0,0.051,6.0,288.0,0.048,10.0
3813286,Lalengmawia Ralte,Mumbai City,7,0.343,10.0,0.0,0.049,43.0,644.0,0.048,58.04
3827336,Bartholomew Owogbalor Ogbeche,Hyderabad,6,0.302,6.0,0.0,0.05,13.0,564.0,0.048,47.07
3837650,Jim Allevinah,Clermont Foot,5,0.19,5.0,0.0,0.038,11.0,355.0,0.048,71.96
3837827,Hamari Traoré,Rennes,3,0.148,3.0,1.0,0.049,4.0,276.0,0.048,26.68
3813305,Akash Mishra,Hyderabad,3,0.161,3.0,0.0,0.054,6.0,303.0,0.048,13.71
3817862,Gaurav Bora,Odisha,1,0.021,1.0,1.0,0.021,4.0,39.0,0.048,3.91
3817902,Enes Sipović,Kerala Blasters,4,0.205,4.0,1.0,0.051,5.0,384.0,0.048,32.26
3817902,Prabhushkan Singh Gill,Kerala Blasters,6,0.282,6.0,0.0,0.047,9.0,534.0,0.048,44.37
3837727,Neymar da Silva Santos Junior,Paris Saint-Germain,5,0.244,5.0,0.0,0.049,12.0,460.0,0.048,32.69
3817878,Sourav Das,East Bengal,6,0.224,7.0,0.0,0.037,11.0,420.0,0.048,19.28
3817879,Eduardo García Martín,Hyderabad,19,0.981,19.0,1.0,0.052,48.0,1824.0,0.048,80.96
3817878,Antonio Perošević,East Bengal,8,0.34,10.0,0.0,0.042,18.0,632.0,0.048,29.26
3837938,Kasper Schmeichel,OGC Nice,2,0.094,2.0,0.0,0.047,3.0,178.0,0.048,9.33
3837987,Ismaël Chester Diallo,AC Ajaccio,1,0.036,1.0,0.0,0.036,2.0,67.0,0.048,11.88
3813286,Lallianzuala Chhangte,Chennaiyin,3,0.128,3.0,0.0,0.043,5.0,240.0,0.048,18.07
3895121,Alejandro Grimaldo García,Bayer Leverkusen,8,0.38,8.0,0.0,0.048,29.0,720.0,0.048,26.66
3813308,Muhammed Nemil Valiyattil,Goa,2,0.032,2.0,0.0,0.016,3.0,60.0,0.048,2.68
3817874,Devendra Dhaku Murgaokar,Goa,5,0.218,5.0,0.0,0.044,13.0,410.0,0.048,16.84
3895348,Lukáš Hrádecký,Bayer Leverkusen,4,0.183,4.0,0.0,0.046,8.0,340.0,0.048,8.89
3817856,Liston Colaco,ATK Mohun Bagan,15,0.754,16.0,0.0,0.05,34.0,1425.0,0.048,88.93
3813268,Ashutosh Mehta,ATK Mohun Bagan,3,0.155,3.0,0.0,0.052,8.0,291.0,0.048,11.51
3813314,Jessel Carneiro,Kerala Blasters,5,0.253,5.0,1.0,0.051,12.0,470.0,0.048,29.36
3817858,Soraisham Sandeep Singh,Kerala Blasters,1,0.007,1.0,0.0,0.007,2.0,13.0,0.048,0.31
3817894,Naveen Kumar,Goa,5,0.247,5.0,0.0,0.049,7.0,465.0,0.048,15.41
3817873,Hernán Daniel Santana Trujillo,NorthEast United,11,0.539,12.0,0.0,0.049,26.0,1001.0,0.048,45.73
