match_id,team,player,passes_made,passes_received,total_pass_involvement,unique_receivers,unique_passers,degree_centrality,network_involvement_pct
3817863,Hyderabad,Konsham Chinglensana Singh,15.0,11.0,26.0,8,7,15,11.98
3813286,Chennaiyin,Ariel Borysiuk,11.0,15.0,26.0,7,6,13,13.4
3817863,Hyderabad,Rohit Danu,8.0,18.0,26.0,5,8,13,11.98
3813272,Goa,Dheeraj Singh Moirangthem,15.0,11.0,26.0,7,4,11,6.97
3817854,Bengaluru,Parag Satish Shrivas,14.0,12.0,26.0,8,6,14,6.91
3813298,East Bengal,Mohammed Rafique,18.0,8.0,26.0,6,5,11,15.38
3817853,East Bengal,Darren Sidoel,12.0,14.0,26.0,6,7,13,17.33
3813285,Bengaluru,Gurpreet Singh Sandhu,19.0,7.0,26.0,7,2,9,11.56
3813266,Chennaiyin,Edwin Sydney Vanspaul,11.0,15.0,26.0,4,8,12,14.94
3837785,Auxerre,M''Baye Babacar Niang,11.0,15.0,26.0,4,7,11,6.52
3817883,Bengaluru,Gurpreet Singh Sandhu,18.0,8.0,26.0,6,3,9,7.95
3813313,Odisha,Nandhakumar Sekar,11.0,15.0,26.0,4,5,9,8.31
3837896,Paris Saint-Germain,Carlos Soler Barragán,12.0,14.0,26.0,8,6,14,3.61
3817898,Goa,Alexander Romario Jesuraj,11.0,15.0,26.0,5,7,12,6.18
3813268,Jamshedpur,Nerijus Valskis,5.0,21.0,26.0,2,10,12,15.29
3813266,Chennaiyin,Narayan Das,14.0,12.0,26.0,9,6,15,14.94
3837752,AC Ajaccio,Oumar Gonzalez,17.0,9.0,26.0,7,5,12,8.52
3827335,Kerala Blasters,Marko Lešković,18.0,8.0,26.0,10,6,16,13.07
3802752,Lyon,Sinaly Diomande,13.0,13.0,26.0,5,9,14,6.33
3817858,Chennaiyin,Vishal Kaith,20.0,6.0,26.0,5,4,9,8.64
3817861,Bengaluru,Prince Vinny Ibara Doniama,8.0,18.0,26.0,5,7,12,12.87
3813267,East Bengal,Raju Eknath Gaikwad,15.0,11.0,26.0,6,5,11,16.15
3813299,Hyderabad,Nikhil Poojary,10.0,16.0,26.0,6,9,15,12.44
3813271,Kerala Blasters,Marko Lešković,18.0,8.0,26.0,10,4,14,13.61
3817862,Mumbai City,Bradden Inman,13.0,13.0,26.0,7,7,14,5.99
3837844,Paris Saint-Germain,Warren Zaire Emery,12.0,14.0,26.0,5,5,10,3.98
3817866,Mumbai City,Igor Angulo Albóniga,12.0,14.0,26.0,6,6,12,8.31
3895220,Bayer Leverkusen,Jonas Hofmann,13.0,13.0,26.0,8,9,17,3.63
3817868,Bengaluru,Iman Basafa,13.0,13.0,26.0,5,7,12,7.69
3837844,Paris Saint-Germain,Gianluigi Donnarumma,18.0,8.0,26.0,7,3,10,3.98
3813295,Odisha,Sahil Panwar,13.0,12.0,25.0,7,7,14,9.47
3802984,Nantes,Jean-Charles Castelletto,14.0,11.0,25.0,6,5,11,6.93
3813295,Odisha,Héctor Rodas Ramírez,14.0,11.0,25.0,7,6,13,9.47
3813317,East Bengal,Darren Sidoel,9.0,16.0,25.0,7,7,14,8.47
3813311,Jamshedpur,Ritwik Kumar Das,11.0,14.0,25.0,6,6,12,6.93
3813295,Odisha,Moirangthem Thoiba Singh,13.0,12.0,25.0,7,6,13,9.47
3837876,Paris Saint-Germain,Timothee Pembele,13.0,12.0,25.0,7,4,11,6.07
3813275,Jamshedpur,Narender Gahlot,13.0,12.0,25.0,8,5,13,10.55
3838017,Paris Saint-Germain,Hugo Ekitike,10.0,15.0,25.0,7,6,13,4.75
3813275,Jamshedpur,Rehnesh Thumbirumbu Paramba,16.0,9.0,25.0,9,4,13,10.55
3813296,Kerala Blasters,Lalthathanga Khawlhring,14.0,11.0,25.0,7,8,15,8.33
3802839,Paris Saint-Germain,Ángel Fabián Di María Hernández,11.0,14.0,25.0,4,3,7,3.75
3813289,Bengaluru,Cleiton Augusto Oliveira Silva,10.0,15.0,25.0,5,9,14,5.75
3837859,Paris Saint-Germain,Juan Bernat Velasco,14.0,11.0,25.0,7,6,13,4.25
3813294,NorthEast United,Federico Gallego Revetria,10.0,15.0,25.0,6,8,14,7.65
3813315,Jamshedpur,Greg Stewart,11.0,14.0,25.0,6,8,14,24.04
3817868,Chennaiyin,Germanpreet Singh,14.0,11.0,25.0,6,6,12,6.27
3895210,Borussia Mönchengladbach,Theoson Jordan Siebatcheu,8.0,17.0,25.0,5,9,14,9.47
3813292,Kerala Blasters,Marko Lešković,13.0,12.0,25.0,7,5,12,13.44
3813310,East Bengal,Antonio Perošević,8.0,17.0,25.0,6,9,15,17.01
3817876,NorthEast United,Marco Sahanek,10.0,15.0,25.0,8,7,15,8.17
3813305,Kerala Blasters,Harmanjot Singh Khabra,13.0,12.0,25.0,6,5,11,12.95
3817862,Odisha,Arshdeep Singh Saini,17.0,8.0,25.0,8,3,11,8.31
3817898,Mumbai City,Serigne Mourtada Fall,15.0,10.0,25.0,8,6,14,14.88
3837902,Paris Saint-Germain,Vitor Machado Ferreira,13.0,12.0,25.0,7,6,13,4.28
3802983,Paris Saint-Germain,Gianluigi Donnarumma,14.0,11.0,25.0,6,6,12,5.54
3817891,Bengaluru,Udanta Kumam Singh,8.0,17.0,25.0,5,7,12,5.94
3817862,Odisha,Ariday Cabrera Suárez,7.0,18.0,25.0,5,7,12,8.31
3813283,Bengaluru,Prince Vinny Ibara Doniama,7.0,18.0,25.0,4,8,12,7.84
3827336,Hyderabad,Sahil Tavora,13.0,12.0,25.0,8,8,16,14.79
3813316,NorthEast United,Rochharzela Rochharzela,7.0,18.0,25.0,5,6,11,13.74
3895292,Union Berlin,Christopher Trimmel,14.0,11.0,25.0,8,4,12,8.9
3813278,Chennaiyin,Łukasz Gikiewicz,11.0,14.0,25.0,8,7,15,7.89
3802793,Paris Saint-Germain,Leandro Daniel Paredes,13.0,12.0,25.0,6,5,11,3.58
3817898,Mumbai City,Igor Angulo Albóniga,12.0,13.0,25.0,6,6,12,14.88
3802793,Paris Saint-Germain,Gianluigi Donnarumma,17.0,8.0,25.0,7,4,11,3.58
3802839,Nantes,Jean-Charles Castelletto,13.0,12.0,25.0,7,7,14,10.87
3827337,Kerala Blasters,Sahal Abdul Samad,11.0,14.0,25.0,6,6,12,11.96
3837987,AC Ajaccio,Mounaim El Idrissy,12.0,13.0,25.0,5,7,12,10.87
3837839,Paris Saint-Germain,Marco Verratti,13.0,12.0,25.0,7,6,13,3.83
3813308,Goa,Nongdamba Singh Naorem,8.0,17.0,25.0,6,9,15,5.76
3837963,Lorient,Yvon Landry Mvogo,14.0,11.0,25.0,7,6,13,5.12
3895266,Wolfsburg,Tiago Barreiros de Melo Tomás,10.0,15.0,25.0,5,5,10,10.92
3813272,Goa,Devendra Dhaku Murgaokar,7.0,18.0,25.0,4,7,11,6.7
3802676,Lens,Jean-Louis Leca,18.0,7.0,25.0,8,4,12,7.4
3817867,Mumbai City,Bradden Inman,11.0,14.0,25.0,5,7,12,8.33
3817901,Jamshedpur,Ricky Lallawmawma,16.0,9.0,25.0,7,5,12,14.97
3813313,ATK Mohun Bagan,Roy Krishna,8.0,17.0,25.0,6,9,15,5.97
3802793,OGC Nice,Walter Daniel Benítez,16.0,9.0,25.0,8,5,13,9.88
3817896,Odisha,Arshdeep Singh Saini,22.0,3.0,25.0,7,2,9,6.22
3813282,Kerala Blasters,Harmanjot Singh Khabra,16.0,9.0,25.0,7,6,13,11.85
3837662,Paris Saint-Germain,Juan Bernat Velasco,12.0,13.0,25.0,5,8,13,4.5
3895182,Bochum,Christopher Antwi-Adjej,11.0,14.0,25.0,8,8,16,10.04
3813267,Goa,Dheeraj Singh Moirangthem,13.0,12.0,25.0,6,5,11,4.93
3813268,ATK Mohun Bagan,Sumit Rathi,13.0,12.0,25.0,5,6,11,7.6
3813318,Mumbai City,Igor Angulo Albóniga,11.0,14.0,25.0,7,7,14,6.1
3817852,Mumbai City,Bipin Singh Thounajam,10.0,15.0,25.0,7,7,14,7.16
3813267,East Bengal,Franjo Prce,12.0,13.0,25.0,8,8,16,15.53
3837785,Auxerre,Gaëtan Perrin,10.0,15.0,25.0,5,7,12,6.27
3817874,Bengaluru,Iman Basafa,13.0,12.0,25.0,7,5,12,14.29
3895139,Bayer Leverkusen,Robert Andrich,13.0,12.0,25.0,6,4,10,3.19
3817852,Mumbai City,Igor Angulo Albóniga,11.0,14.0,25.0,7,8,15,7.16
3817860,Hyderabad,Souvik Chakrabarti,14.0,11.0,25.0,8,6,14,8.12
3813268,Jamshedpur,Eli Sabia Filho,14.0,11.0,25.0,8,5,13,14.71
3813271,Kerala Blasters,Sahal Abdul Samad,9.0,16.0,25.0,4,8,12,13.09
3813298,East Bengal,Lalrinliana Hnamte,11.0,14.0,25.0,6,5,11,14.79
3895182,Bochum,Gonçalo Mendes Paciencia,7.0,18.0,25.0,3,9,12,10.04
3817878,East Bengal,Hira Mondal,14.0,11.0,25.0,7,7,14,7.86
3827335,Kerala Blasters,Rahul Kannoly Praveen,12.0,13.0,25.0,7,7,14,12.56
3802665,Montpellier,Dimitry Bertaud,17.0,8.0,25.0,9,3,12,8.93
3813310,Kerala Blasters,Chencho Gyeltshen,10.0,15.0,25.0,5,8,13,5.67
3813266,Chennaiyin,Slavko Damjanović,15.0,10.0,25.0,8,5,13,14.37
3817895,Goa,Saviour Gama,13.0,12.0,25.0,8,6,14,4.17
3817864,Mumbai City,Lallianzuala Chhangte,11.0,14.0,25.0,7,8,15,8.39
3817879,Chennaiyin,Debjit Majumder,21.0,4.0,25.0,8,3,11,9.69
3817894,Odisha,Liridon Krasniqi,12.0,13.0,25.0,6,7,13,13.51
3817859,Jamshedpur,Peter Hartley,13.0,11.0,24.0,5,5,10,11.01
3813277,Mumbai City,Rowllin Borges,12.0,12.0,24.0,5,6,11,6.7
3817856,ATK Mohun Bagan,Prabir Das,16.0,8.0,24.0,8,6,14,5.87
3895258,FC Köln,Denis Huseinbašić,13.0,11.0,24.0,7,6,13,12.77
3837839,Stade de Reims,Dion Lopy,12.0,12.0,24.0,7,7,14,5.47
3817858,Kerala Blasters,Prabhushkan Singh Gill,20.0,4.0,24.0,8,3,11,5.45
3817884,ATK Mohun Bagan,Kiyan Nassiri Giri,11.0,13.0,24.0,4,8,12,7.12
3817899,Jamshedpur,Rehnesh Thumbirumbu Paramba,14.0,10.0,24.0,8,6,14,7.62
3837771,Paris Saint-Germain,Renato Júnior Luz Sanches,10.0,14.0,24.0,5,7,12,3.72
3817873,ATK Mohun Bagan,Bidyananda Singh Ningthoujam,12.0,12.0,24.0,8,9,17,5.63
3817859,Jamshedpur,Daniel Chima Chukwu,9.0,15.0,24.0,5,8,13,11.01
3838004,Strasbourg,Habibou Mouhamadou Diallo,7.0,17.0,24.0,4,10,14,6.86
3813295,Odisha,Vinit Rai Chamling,13.0,11.0,24.0,8,7,15,9.09
3813317,East Bengal,Antonio Perošević,9.0,15.0,24.0,5,7,12,8.14
3813283,Chennaiyin,Vishal Kaith,14.0,10.0,24.0,8,5,13,7.77
3837876,Paris Saint-Germain,Hugo Ekitike,9.0,15.0,24.0,5,8,13,5.83
3817884,Hyderabad,Rohit Danu,9.0,15.0,24.0,4,6,10,8.48
3895086,FC Heidenheim,Eren Sami Dinkçi,9.0,15.0,24.0,6,7,13,8.7
3827767,Hyderabad,Aniket Anil Jadhav,10.0,14.0,24.0,5,7,12,6.5
3895086,FC Heidenheim,Adrian Beck,11.0,13.0,24.0,6,9,15,8.7
3837876,Paris Saint-Germain,Nuno Mendes,13.0,11.0,24.0,5,6,11,5.83
3813274,Mumbai City,Bipin Singh Thounajam,12.0,12.0,24.0,7,6,13,9.49
3813274,Mumbai City,Raynier Fernandes,7.0,17.0,24.0,6,9,15,9.49
3817880,Chennaiyin,Debjit Majumder,18.0,6.0,24.0,9,3,12,6.15
3817875,Jamshedpur,Alexandre Monteiro de Lima,15.0,9.0,24.0,7,6,13,16.78
3837947,Lens,Ikoma Loïs Openda,7.0,17.0,24.0,4,8,12,6.03
3813315,Jamshedpur,Seminlen Doungel,9.0,15.0,24.0,6,7,13,23.08
3837947,Paris Saint-Germain,Gianluigi Donnarumma,18.0,6.0,24.0,6,3,9,3.41
3817878,Hyderabad,Javier Siverio Toro,9.0,15.0,24.0,5,10,15,7.95
3837717,Lyon,Moussa Dembélé,9.0,15.0,24.0,4,9,13,6.37
3813306,ATK Mohun Bagan,Amrinder Singh,17.0,7.0,24.0,7,4,11,6.03
3837987,Paris Saint-Germain,El Chadaille Bitshiabu,12.0,12.0,24.0,5,7,12,3.39
3817876,NorthEast United,Marcelo Leite Pereira,9.0,15.0,24.0,6,7,13,7.84
3827336,Hyderabad,Bartholomew Owogbalor Ogbeche,9.0,15.0,24.0,7,10,17,14.2
3813297,NorthEast United,Jestin George,13.0,11.0,24.0,8,6,14,15.0
3817869,Bengaluru,Danish Farooq Bhat,9.0,15.0,24.0,5,7,12,6.69
3827335,Jamshedpur,Rehnesh Thumbirumbu Paramba,15.0,9.0,24.0,8,6,14,9.2
3813282,Mumbai City,Amey Ganesh Ranawade,14.0,10.0,24.0,6,4,10,6.88
3813282,Mumbai City,Vikram Pratap Singh,5.0,19.0,24.0,3,8,11,6.88
3813308,Odisha,Liridon Krasniqi,10.0,14.0,24.0,5,8,13,8.54
3802809,Rennes,Alfred Benjamin Gomis,19.0,5.0,24.0,5,4,9,9.41
3817869,Bengaluru,Namgyal Bhutia,15.0,9.0,24.0,7,4,11,6.69
3895180,Bayer Leverkusen,Victor Okoh Boniface,6.0,18.0,24.0,4,7,11,3.51
3895202,Bayer Leverkusen,Lukáš Hrádecký,14.0,10.0,24.0,6,6,12,4.01
3813273,Mumbai City,Mohammad Nawaz,13.0,11.0,24.0,8,6,14,5.76
3895340,Bochum,Philipp Hofmann,10.0,14.0,24.0,7,7,14,10.53
3837987,AC Ajaccio,François-Joseph Sollacaro,15.0,9.0,24.0,6,3,9,10.43
3802837,Saint-Étienne,Mickaël Nade,13.0,11.0,24.0,6,6,12,10.04
3802709,Saint-Étienne,Adil Aouchiche,11.0,13.0,24.0,5,7,12,7.29
3817849,Mumbai City,Gurkirat Singh,9.0,15.0,24.0,6,7,13,6.7
3802837,Saint-Étienne,Zaydou Youssouf,12.0,12.0,24.0,7,8,15,10.04
3895348,Bayer Leverkusen,Piero Martín Hincapié Reyna,12.0,12.0,24.0,6,7,13,3.42
3827337,Jamshedpur,Mohammad Mobashir Rahman,9.0,15.0,24.0,5,7,12,10.48
3802839,Nantes,Dennis Appiah,15.0,9.0,24.0,7,7,14,10.43
3817876,Chennaiyin,Nerijus Valskis,7.0,17.0,24.0,5,7,12,6.92
3817849,Mumbai City,Ygor de Oliveira Ferreira,9.0,15.0,24.0,5,7,12,6.7
3813298,Jamshedpur,Rehnesh Thumbirumbu Paramba,15.0,9.0,24.0,8,4,12,6.88
3837938,OGC Nice,Badredine Bouanani,10.0,14.0,24.0,5,5,10,4.44
3802683,AS Monaco,Jean Lucas de Souza Oliveira,11.0,13.0,24.0,5,8,13,5.53
3817867,Mumbai City,Raynier Fernandes,12.0,12.0,24.0,6,5,11,8.0
3813306,NorthEast United,Mirshad Koottappunna,15.0,9.0,24.0,11,4,15,9.84
3895121,Freiburg,Vincenzo Grifo,13.0,11.0,24.0,8,6,14,9.8
3817866,Kerala Blasters,Lalthathanga Khawlhring,13.0,11.0,24.0,9,6,15,12.0
3802984,Paris Saint-Germain,Keylor Navas Gamboa,16.0,8.0,24.0,7,4,11,3.22
3802690,Lorient,Dango Aboubacar Faissal Ouattara,7.0,17.0,24.0,4,7,11,13.33
3817854,Bengaluru,Namgyal Bhutia,13.0,11.0,24.0,5,4,9,6.38
3837752,AC Ajaccio,Benjamin Leroy,17.0,7.0,24.0,10,3,13,7.87
3817888,East Bengal,Amarjit Singh Kiyam Singh,14.0,10.0,24.0,5,5,10,15.0
3817888,East Bengal,Darren Sidoel,12.0,12.0,24.0,7,7,14,15.0
3813299,Hyderabad,Laxmikant Kattimani,16.0,8.0,24.0,6,4,10,11.48
3802902,Paris Saint-Germain,Thilo Kehrer,13.0,11.0,24.0,5,6,11,4.9
3802752,Lyon,Houssem Aouar,11.0,13.0,24.0,5,6,11,5.84
3813285,Bengaluru,Parag Satish Shrivas,14.0,10.0,24.0,7,5,12,10.67
3813300,Odisha,Jerry Mawihmingthanga,11.0,13.0,24.0,5,7,12,8.6
3813277,Hyderabad,Konsham Chinglensana Singh,13.0,11.0,24.0,7,6,13,13.56
3817858,Chennaiyin,Deepak Devrani,14.0,10.0,24.0,7,6,13,7.97
3817874,Bengaluru,Sunil Chhetri,8.0,16.0,24.0,2,6,8,13.71
3813299,Hyderabad,Rohit Danu,9.0,15.0,24.0,6,6,12,11.48
3817886,NorthEast United,Subhasish Roy Chowdhury,19.0,5.0,24.0,7,3,10,8.92
3817872,Odisha,Jonathas Cristian de Jesus,6.0,18.0,24.0,5,10,15,8.3
3813298,East Bengal,Antonio Perošević,7.0,17.0,24.0,5,10,15,14.2
3813287,Bengaluru,Prince Vinny Ibara Doniama,5.0,19.0,24.0,4,6,10,13.95
3803000,Clermont Foot,Saîf-Eddine Khaoui,11.0,13.0,24.0,5,5,10,6.61
3837998,Paris Saint-Germain,Gianluigi Donnarumma,15.0,9.0,24.0,7,4,11,3.38
3813271,Goa,Devendra Dhaku Murgaokar,11.0,13.0,24.0,7,9,16,5.77
3817862,Mumbai City,Mohammad Nawaz,15.0,9.0,24.0,8,5,13,5.53
3895060,Bayer Leverkusen,Arthur Augusto de Matos Soares,14.0,10.0,24.0,8,8,16,3.67
3817868,Bengaluru,Lara Sharma,12.0,12.0,24.0,7,5,12,7.1
3817879,Chennaiyin,Rahim Ali,10.0,14.0,24.0,5,9,14,9.3
3817894,Odisha,Jonathas Cristian de Jesus,8.0,16.0,24.0,5,7,12,12.97
3895333,Eintracht Frankfurt,Aurélio Gabriel Ulineia Buta,13.0,11.0,24.0,7,7,14,5.04
3837954,Angers,Sada Thioub,10.0,13.0,23.0,7,6,13,5.69
3813317,Odisha,Gaurav Bora,12.0,11.0,23.0,7,7,14,6.27
3813311,Jamshedpur,Seminlen Doungel,9.0,14.0,23.0,5,8,13,6.37
3837727,OGC Nice,Gaëtan Laborde,11.0,12.0,23.0,5,7,12,5.16
3817893,East Bengal,Adil Khan,11.0,12.0,23.0,5,6,11,6.76
3813279,Chennaiyin,Łukasz Gikiewicz,8.0,15.0,23.0,7,9,16,5.41
3837839,Stade de Reims,Kamory Doumbia,10.0,13.0,23.0,7,7,14,5.24
3813265,East Bengal,Lalrinliana Hnamte,9.0,14.0,23.0,5,6,11,18.11
3817901,Mumbai City,Ahmed Jahouh,12.0,11.0,23.0,7,6,13,5.22
3813301,Odisha,Jonathas Cristian de Jesus,8.0,15.0,23.0,5,7,12,5.93
3813303,Goa,Devendra Dhaku Murgaokar,11.0,12.0,23.0,7,6,13,5.42
3895086,FC Heidenheim,Norman Theuerkauf,13.0,10.0,23.0,6,8,14,8.33
3813276,NorthEast United,Mirshad Koottappunna,15.0,8.0,23.0,8,3,11,6.78
3817881,Kerala Blasters,Álvaro Vázquez García,9.0,14.0,23.0,7,8,15,10.65
3817875,Jamshedpur,Seminlen Doungel,9.0,14.0,23.0,6,6,12,16.08
3813289,Bengaluru,Iman Basafa,13.0,10.0,23.0,7,7,14,5.29
3817857,Hyderabad,Gurmeet Singh,16.0,7.0,23.0,9,4,13,7.54
3817875,Goa,Naveen Kumar,17.0,6.0,23.0,8,4,12,5.1
3837859,Paris Saint-Germain,Renato Júnior Luz Sanches,13.0,10.0,23.0,5,6,11,3.91
3813289,Bengaluru,Pratik Prabhakar Chaudhari,13.0,10.0,23.0,7,5,12,5.29
3802983,Marseille,Cengiz Ünder,10.0,13.0,23.0,5,6,11,3.77
3838017,Clermont Foot,Yohann Magnin,12.0,11.0,23.0,6,6,12,5.37
3895292,Bayer Leverkusen,Borja Iglesias Quintas,8.0,15.0,23.0,7,8,15,3.68
3837818,Paris Saint-Germain,Warren Zaire Emery,11.0,12.0,23.0,7,7,14,2.87
3837827,Rennes,Arnaud Kalimuendo Muinga,11.0,12.0,23.0,5,6,11,7.3
3813279,Odisha,Deven Sawhney,13.0,10.0,23.0,7,5,12,8.65
3817892,ATK Mohun Bagan,Deepak Tangri,11.0,12.0,23.0,5,8,13,5.28
3817859,NorthEast United,Mirshad Koottappunna,17.0,6.0,23.0,8,2,10,7.1
3895158,Bayer Leverkusen,Lukáš Hrádecký,18.0,5.0,23.0,7,4,11,3.78
3817898,Mumbai City,Lalengmawia Ralte,17.0,6.0,23.0,11,4,15,13.69
3813316,NorthEast United,Patrick Flottmann,14.0,9.0,23.0,8,6,14,12.64
3813318,NorthEast United,Ngasepam Tondonba Singh,13.0,10.0,23.0,6,4,10,11.98
3813282,Mumbai City,Ygor de Oliveira Ferreira,10.0,13.0,23.0,6,8,14,6.59
3817882,East Bengal,Arindam Bhattacharja,15.0,8.0,23.0,7,4,11,6.61
3802696,Paris Saint-Germain,Julian Draxler,11.0,12.0,23.0,6,7,13,3.4
3817851,Odisha,Lalruatthara Lalruatthara,11.0,12.0,23.0,4,5,9,6.93
3895275,Freiburg,Roland Sallai,10.0,13.0,23.0,5,7,12,7.85
3813301,NorthEast United,Deshorn Brown,7.0,16.0,23.0,5,10,15,10.95
3813306,NorthEast United,Pragyan Sundar Gogoi,11.0,12.0,23.0,5,6,11,9.43
3802948,Metz,Jean-Armel Kana-Biyik,12.0,11.0,23.0,5,8,13,11.44
3895286,Bayer Leverkusen,Patrik Schick,7.0,16.0,23.0,5,12,17,3.37
3895250,Bayer Leverkusen,Piero Martín Hincapié Reyna,11.0,12.0,23.0,6,6,12,3.7
3817863,Hyderabad,Laxmikant Kattimani,18.0,5.0,23.0,9,3,12,10.6
3837747,Marseille,Issa Kabore,10.0,13.0,23.0,5,3,8,4.81
3813308,Goa,Makan Winkle Chote,10.0,13.0,23.0,7,6,13,5.3
3813307,Jamshedpur,Jordan Murray,7.0,16.0,23.0,4,8,12,16.08
3837785,Paris Saint-Germain,Gianluigi Donnarumma,19.0,4.0,23.0,6,3,9,3.82
3802699,Lille,Ivo Grbić,17.0,6.0,23.0,7,3,10,6.61
3827337,Jamshedpur,Rehnesh Thumbirumbu Paramba,19.0,4.0,23.0,8,4,12,10.04
3837938,OGC Nice,Kasper Schmeichel,17.0,6.0,23.0,5,5,10,4.25
3802683,AS Monaco,Wissam Ben Yedder,11.0,12.0,23.0,6,6,12,5.3
3817851,Odisha,Sebastian Thangmuansang,12.0,11.0,23.0,5,5,10,6.93
3837662,Paris Saint-Germain,Leandro Daniel Paredes,11.0,12.0,23.0,7,7,14,4.14
3817866,Kerala Blasters,Ayush Adhikari,11.0,12.0,23.0,7,8,15,11.5
3817866,Kerala Blasters,Prabhushkan Singh Gill,17.0,6.0,23.0,8,2,10,11.5
3837844,Montpellier,Valère Germain,10.0,13.0,23.0,3,7,10,8.3
3813286,Mumbai City,Bipin Singh Thounajam,8.0,15.0,23.0,4,9,13,4.25
3837844,Montpellier,Leo Leroy,11.0,12.0,23.0,4,6,10,8.3
3817897,Kerala Blasters,Chencho Gyeltshen,9.0,14.0,23.0,6,7,13,7.1
3817902,East Bengal,Jackichand Singh,8.0,15.0,23.0,5,10,15,7.44
3813268,Jamshedpur,Pronay Halder,14.0,9.0,23.0,8,3,11,13.53
3817898,Goa,Devendra Dhaku Murgaokar,5.0,18.0,23.0,5,8,13,5.46
3813285,Bengaluru,Naorem Roshan Singh,12.0,11.0,23.0,8,5,13,10.22
3817888,East Bengal,Adil Khan,10.0,13.0,23.0,6,5,11,14.38
3895067,Bayer Leverkusen,Nathan Tella,10.0,13.0,23.0,5,6,11,3.11
3813268,Jamshedpur,Peter Hartley,14.0,9.0,23.0,7,5,12,13.53
3813267,East Bengal,Naorem Mahesh Singh,12.0,11.0,23.0,7,6,13,14.29
3837896,Paris Saint-Germain,El Chadaille Bitshiabu,12.0,11.0,23.0,6,6,12,3.19
3817883,Jamshedpur,Narender Gahlot,15.0,8.0,23.0,8,4,12,12.04
3895232,Bayern Munich,Harry Kane,8.0,15.0,23.0,6,9,15,3.74
3802665,Montpellier,Sacha Delaye,10.0,13.0,23.0,8,8,16,8.21
3813299,Hyderabad,Juan Antonio González Fernández,13.0,10.0,23.0,6,5,11,11.0
3813272,Hyderabad,Juan Antonio González Fernández,16.0,7.0,23.0,10,5,15,11.98
3813316,Goa,Muhammed Nemil Valiyattil,11.0,12.0,23.0,7,8,15,5.02
3817853,East Bengal,Naorem Mahesh Singh,11.0,12.0,23.0,5,7,12,15.33
3837885,Marseille,Dimitri Payet,11.0,12.0,23.0,5,6,11,5.41
3802984,Nantes,Wylan Jean-Claude Cyprien,10.0,12.0,22.0,6,7,13,6.09
3813295,Odisha,Ariday Cabrera Suárez,6.0,16.0,22.0,5,7,12,8.33
3895074,Bayern Munich,Mathys Tel,12.0,10.0,22.0,6,7,13,4.04
3813265,East Bengal,Wahengbam Angousana Luwang,14.0,8.0,22.0,7,5,12,17.32
3813293,Bengaluru,Sunil Chhetri,7.0,15.0,22.0,4,10,14,4.4
3813273,Odisha,Ariday Cabrera Suárez,8.0,14.0,22.0,6,7,13,9.05
3817884,Hyderabad,Sahil Tavora,13.0,9.0,22.0,7,5,12,7.77
3813273,Odisha,Paul Ramfangzauva,9.0,13.0,22.0,6,8,14,9.05
3837876,Paris Saint-Germain,Danilo Luís Hélio Pereira,14.0,8.0,22.0,7,5,12,5.34
3817871,NorthEast United,Imran Khan,11.0,11.0,22.0,6,8,14,7.28
3813265,Mumbai City,Phurba Tempa Lachenpa,14.0,8.0,22.0,5,3,8,5.15
3895309,Bayer Leverkusen,Florian Wirtz,9.0,13.0,22.0,7,6,13,4.52
3817857,Hyderabad,Mohammad Yasir,9.0,13.0,22.0,6,9,15,7.21
3813296,NorthEast United,Subhasish Roy Chowdhury,14.0,8.0,22.0,7,4,11,9.05
3817871,NorthEast United,Pragyan Sundar Gogoi,10.0,12.0,22.0,7,8,15,7.28
3817871,Hyderabad,Sahil Tavora,12.0,10.0,22.0,10,7,17,8.03
3802809,Rennes,Warmed Omari,14.0,8.0,22.0,7,6,13,8.63
3895244,FC Heidenheim,Jan Schöppner,12.0,10.0,22.0,7,6,13,7.43
3817895,Chennaiyin,Edwin Sydney Vanspaul,10.0,12.0,22.0,8,8,16,7.31
3813279,Odisha,Kamaljit Singh,18.0,4.0,22.0,6,2,8,8.27
3817869,Bengaluru,Parag Satish Shrivas,13.0,9.0,22.0,7,7,14,6.13
3813282,Mumbai City,Igor Angulo Albóniga,12.0,10.0,22.0,6,5,11,6.3
3813279,Odisha,Sebastian Thangmuansang,12.0,10.0,22.0,5,7,12,8.27
3817895,Chennaiyin,Rahim Ali,9.0,13.0,22.0,6,7,13,7.31
3813283,Bengaluru,Gurpreet Singh Sandhu,14.0,8.0,22.0,6,4,10,6.9
3817856,Jamshedpur,Laldinliana Renthlei,13.0,9.0,22.0,6,5,11,15.6
3827335,Jamshedpur,Ishan Pandita,7.0,15.0,22.0,5,7,12,8.43
3817856,Jamshedpur,Pronay Halder,12.0,10.0,22.0,6,6,12,15.6
3802837,Paris Saint-Germain,Gianluigi Donnarumma,15.0,7.0,22.0,5,4,9,3.23
3802930,Paris Saint-Germain,Keylor Navas Gamboa,16.0,6.0,22.0,8,3,11,3.68
3813290,Hyderabad,Rohit Danu,11.0,11.0,22.0,5,8,13,7.17
3813301,NorthEast United,Rochharzela Rochharzela,6.0,16.0,22.0,4,7,11,10.48
3817849,Mumbai City,Igor Angulo Albóniga,8.0,14.0,22.0,5,8,13,6.15
3837987,AC Ajaccio,Cédric Avinel,13.0,9.0,22.0,8,4,12,9.57
