team,player,total_mins,progressive_passes,progressive_carries,progressive_passes_received,progressive_passes_p90,progressive_carries_p90,progressive_passes_received_p90,total_progressive_actions_p90,progression_type
Mauritania,Omaré Gassama,320.0,3.0,1.0,2.0,0.84,0.28,0.56,1.6800000000000002,Limited Progression
Montpellier,Joris Chotard,160.0,2.0,1.0,0.0,1.12,0.56,0.0,1.6800000000000002,Limited Progression
Burkina Faso,Issoufou Dayo,388.0,7.0,0.0,0.0,1.62,0.0,0.0,1.62,Limited Progression
Tanzania,Mzamiru Yassin,113.0,1.0,0.0,1.0,0.8,0.0,0.8,1.6,Limited Progression
Guinea,Mory Konaté,171.0,3.0,0.0,0.0,1.58,0.0,0.0,1.58,Limited Progression
Tunisia,Yassine Meriah,284.0,5.0,0.0,0.0,1.58,0.0,0.0,1.58,Limited Progression
Côte d'Ivoire,Ousmane Diomande,174.0,3.0,0.0,0.0,1.55,0.0,0.0,1.55,Limited Progression
Namibia,Lubeni Haukongo,296.0,5.0,0.0,0.0,1.52,0.0,0.0,1.52,Limited Progression
Angers,Pierrick Capelle,60.0,0.0,1.0,0.0,0.0,1.5,0.0,1.5,Supporting Progressor
Toulouse,Oliver Zandén,60.0,1.0,0.0,0.0,1.5,0.0,0.0,1.5,Limited Progression
Stade Brestois,Mahdi Camara,61.0,1.0,0.0,0.0,1.48,0.0,0.0,1.48,Limited Progression
Auxerre,Jubal Rocha Mendes Junior,183.0,3.0,0.0,0.0,1.48,0.0,0.0,1.48,Limited Progression
Toulouse,Anthony Rouault,183.0,3.0,0.0,0.0,1.48,0.0,0.0,1.48,Limited Progression
Rennes,Christopher Wooh,185.0,3.0,0.0,0.0,1.46,0.0,0.0,1.46,Limited Progression
Tanzania,Charles M'Mombwa,123.0,0.0,1.0,1.0,0.0,0.73,0.73,1.46,Limited Progression
Mauritania,Khadim Diaw,247.0,2.0,0.0,2.0,0.73,0.0,0.73,1.46,Limited Progression
South Africa,Nyiko Mobbie,63.0,0.0,0.0,1.0,0.0,0.0,1.43,1.43,Limited Progression
Gambia,Hamza Barry,64.0,1.0,0.0,0.0,1.41,0.0,0.0,1.41,Limited Progression
Morocco,Nayef Aguerd,383.0,6.0,0.0,0.0,1.41,0.0,0.0,1.41,Limited Progression
Angola,Joaquim Marcos Cunga Balanga,197.0,2.0,1.0,0.0,0.91,0.46,0.0,1.37,Limited Progression
Montpellier,Leo Leroy,66.0,0.0,1.0,0.0,0.0,1.36,0.0,1.36,Supporting Progressor
Stade Brestois,Steve Michel Mounié,66.0,0.0,0.0,1.0,0.0,0.0,1.36,1.36,Limited Progression
Burkina Faso,Adamo Nagalo,134.0,2.0,0.0,0.0,1.34,0.0,0.0,1.34,Limited Progression
Gambia,Yusupha Bobb,68.0,1.0,0.0,0.0,1.32,0.0,0.0,1.32,Limited Progression
Zambia,Frankie Musonda,280.0,3.0,1.0,0.0,0.96,0.32,0.0,1.28,Limited Progression
Mauritania,Lamine Ba,355.0,2.0,1.0,2.0,0.51,0.25,0.51,1.27,Limited Progression
AC Ajaccio,Youssouf Koné,71.0,1.0,0.0,0.0,1.27,0.0,0.0,1.27,Limited Progression
Algeria,Aïssa Mandi,287.0,3.0,1.0,0.0,0.94,0.31,0.0,1.25,Limited Progression
South Africa,Gomolemo Grant Kekana,514.0,7.0,0.0,0.0,1.23,0.0,0.0,1.23,Limited Progression
Stade Brestois,Christophe Hérelle,73.0,1.0,0.0,0.0,1.23,0.0,0.0,1.23,Limited Progression
Guinea,Julian Jeanvier,368.0,5.0,0.0,0.0,1.22,0.0,0.0,1.22,Limited Progression
Burkina Faso,Abdoul Razack Guiebre,76.0,1.0,0.0,0.0,1.18,0.0,0.0,1.18,Limited Progression
Angola,Kialonda Gaspar,470.0,5.0,1.0,0.0,0.96,0.19,0.0,1.15,Limited Progression
Lens,Jonathan Gradit,81.0,0.0,1.0,0.0,0.0,1.11,0.0,1.11,Limited Progression
Ghana,André Ayew Pelé,83.0,0.0,1.0,0.0,0.0,1.08,0.0,1.08,Limited Progression
Strasbourg,Ismael Doukoure,84.0,1.0,0.0,0.0,1.07,0.0,0.0,1.07,Limited Progression
Charlotte,Adilson Malanda,85.0,1.0,0.0,0.0,1.06,0.0,0.0,1.06,Limited Progression
AC Ajaccio,Cédric Avinel,174.0,2.0,0.0,0.0,1.03,0.0,0.0,1.03,Limited Progression
Montpellier,Nicolas Louis Marcel Cozza,88.0,1.0,0.0,0.0,1.02,0.0,0.0,1.02,Limited Progression
Lyon,Dejan Lovren,88.0,1.0,0.0,0.0,1.02,0.0,0.0,1.02,Limited Progression
Rennes,Warmed Omari,89.0,1.0,0.0,0.0,1.01,0.0,0.0,1.01,Limited Progression
Montpellier,Christopher Jullien,90.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Limited Progression
AC Ajaccio,Oumar Gonzalez,90.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Limited Progression
Guinea-Bissau,Marcelo Amado Djaló Taritolay,182.0,2.0,0.0,0.0,0.99,0.0,0.0,0.99,Limited Progression
Toronto FC,Sigurd Rosted,91.0,1.0,0.0,0.0,0.99,0.0,0.0,0.99,Limited Progression
Mozambique,Edson André Sitoe,275.0,3.0,0.0,0.0,0.98,0.0,0.0,0.98,Limited Progression
Tanzania,Bakari Nondo Mwamnyeto,275.0,3.0,0.0,0.0,0.98,0.0,0.0,0.98,Limited Progression
Montpellier,Maxime Esteve,92.0,0.0,0.0,1.0,0.0,0.0,0.98,0.98,Limited Progression
Ghana,Alexander Djiku,275.0,3.0,0.0,0.0,0.98,0.0,0.0,0.98,Limited Progression
Morocco,Yunis Abdelhamid,93.0,1.0,0.0,0.0,0.97,0.0,0.0,0.97,Limited Progression
AS Monaco,Benoît Badiashile Mukinayi,93.0,1.0,0.0,0.0,0.97,0.0,0.0,0.97,Limited Progression
Lorient,Montassar Omar Talbi,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Guinea,Mohamed Aly Camara,94.0,0.0,1.0,0.0,0.0,0.96,0.0,0.96,Limited Progression
South Africa,Thabang Amod Monare,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Guinea,Saidou Sow,94.0,1.0,0.0,0.0,0.96,0.0,0.0,0.96,Limited Progression
Cincinnati,Matt Miazga,95.0,1.0,0.0,0.0,0.95,0.0,0.0,0.95,Limited Progression
Cape Verde Islands,Edilson Alberto Monteiro Sanches Borges,97.0,1.0,0.0,0.0,0.93,0.0,0.0,0.93,Limited Progression
Algeria,Ramy Bensebaini,193.0,2.0,0.0,0.0,0.93,0.0,0.0,0.93,Limited Progression
Cameroon,Oumar Gonzalez,98.0,1.0,0.0,0.0,0.92,0.0,0.0,0.92,Limited Progression
Senegal,Moussa Niakhate,204.0,1.0,1.0,0.0,0.44,0.44,0.0,0.88,Limited Progression
Senegal,Abdoulaye Seck,105.0,1.0,0.0,0.0,0.86,0.0,0.0,0.86,Limited Progression
Ghana,Iñaki Williams Arthuer,107.0,0.0,0.0,1.0,0.0,0.0,0.84,0.84,Limited Progression
Namibia,Kennedy Amutenya,327.0,2.0,1.0,0.0,0.55,0.28,0.0,0.8300000000000001,Limited Progression
Côte d'Ivoire,Willy Boly,262.0,2.0,0.0,0.0,0.69,0.0,0.0,0.69,Limited Progression
Zambia,Stopilla Sunzu,273.0,2.0,0.0,0.0,0.66,0.0,0.0,0.66,Limited Progression
Zambia,Kelvin Kapumbu,139.0,1.0,0.0,0.0,0.65,0.0,0.0,0.65,Limited Progression
Toulouse,Rasmus Nicolaisen,140.0,1.0,0.0,0.0,0.64,0.0,0.0,0.64,Limited Progression
Nigeria,William Troost-Ekong,596.0,3.0,1.0,0.0,0.45,0.15,0.0,0.6,Limited Progression
Zambia,Tandi Mwape,170.0,1.0,0.0,0.0,0.53,0.0,0.0,0.53,Limited Progression
Angers,Cédric Hountondji,171.0,0.0,1.0,0.0,0.0,0.53,0.0,0.53,Limited Progression
Lyon,Junior Castello Lukeba,177.0,1.0,0.0,0.0,0.51,0.0,0.0,0.51,Limited Progression
Clermont Foot,Alidu Seidu,175.0,0.0,1.0,0.0,0.0,0.51,0.0,0.51,Limited Progression
Ghana,Majeed Ashimeru,180.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,Limited Progression
Mauritania,Nouh Mohamed El Abd,185.0,1.0,0.0,0.0,0.49,0.0,0.0,0.49,Limited Progression
Ghana,Salis Abdul Samed,189.0,0.0,1.0,0.0,0.0,0.48,0.0,0.48,Limited Progression
Guinea-Bissau,Opa Sangante,188.0,1.0,0.0,0.0,0.48,0.0,0.0,0.48,Limited Progression
Mozambique,Edmilson Gabriel Dove,192.0,1.0,0.0,0.0,0.47,0.0,0.0,0.47,Limited Progression
Tanzania,Ibrahim Abdallah Hamad,279.0,1.0,0.0,0.0,0.32,0.0,0.0,0.32,Limited Progression
South Africa,Siyanda Xulu,298.0,1.0,0.0,0.0,0.3,0.0,0.0,0.3,Limited Progression
Angola,Jonathan Buatu Mananga,374.0,1.0,0.0,0.0,0.24,0.0,0.0,0.24,Limited Progression
Equatorial Guinea,Esteban Obiang Obono,375.0,1.0,0.0,0.0,0.24,0.0,0.0,0.24,Limited Progression
South Africa,Ronwen Williams,759.0,1.0,0.0,0.0,0.12,0.0,0.0,0.12,Limited Progression
Stade Brestois,Marco Bizot,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lorient,Ayman Kari,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Toulouse,Maxime Dupé,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Nashville SC,Elliot Panicco,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Angola,Signori Dominique Nymi António,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Nantes,Alban Lafont,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Namibia,Lloyd Junior Kazapua,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Toronto FC,Tomas Lían Romero Keubler,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Senegal,Edouard Mendy,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Guinea-Bissau,Manconi Soriano Mané,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Gambia,James Gomez,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Cameroon,André Onana,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Paris Saint-Germain,Gianluigi Donnarumma,2765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Montpellier,Valère Germain,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Nigeria,Stanley Bobo Nwabali,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Gambia,Muhammed Badamosi,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Rennes,Steve Mandanda,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
LAFC,John McCarthy,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Cincinnati,Roman Celentano,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Nigeria,Kelechi Promise Iheanacho,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Clermont Foot,Mory Diaw,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Clermont Foot,Florent Ogier,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Gambia,Bubacarr Sanneh,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mauritania,Babacar Niasse,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Tunisia,Bechir Ben Said,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mozambique,Ivane Carminio Francisco Urrubal,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
New York Red Bulls,Carlos Miguel Coronel,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Angola,Adilson Cipriano da Cruz,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Montpellier,Jonas Omlin,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lille,Leonardo Cesar Jardim,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Nashville SC,Alex Muyl,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Gambia,Baboucarr Gaye,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Morocco,Yassine Bounou,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Egypt,Mohamed El Sayed Mohamed El Shenawy Gomaa,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mali,Djigui Diarra,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Guinea-Bissau,Ouparine Djoco,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Cameroon,Faris Pemi Moumbagna,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Troyes,Gauthier Gallon,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Guinea-Bissau,Fernando de Lacerda Gomes,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Guinea-Bissau,Edgar Miguel Ié,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Inter Miami,Carlos Joaquim Dos Santos,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Congo DR,Lionel Mpasi-Nzau,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lille,Leny Yoro,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Guinea,Ibrahim Kone,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
AC Ajaccio,Benjamin Leroy,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Marseille,Pau López Sabata,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lille,Lucas Chevalier,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Ghana,Richard Ofori Antwi,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Nashville SC,Lukas MacNaughton,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
AS Monaco,Guillermo Alfonso Maripán Loaysa,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
AC Ajaccio,François-Joseph Sollacaro,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Strasbourg,Matz Sels,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Auxerre,Ionuț Andrei Radu,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mali,Moussa Diarra,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Algeria,Mohamed Amine Tougai,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Guinea-Bissau,Jonas Asvedo Mendes,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mauritania,El-Hadji Ba,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Senegal,Pathé Ismaël Ciss,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Egypt,Mohamed Abougabal,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Côte d'Ivoire,Yahia Fofana,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Zambia,Tresford Lawrence Mulenga,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mozambique,Ernan Alberto Siluane,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Angers,Paul Bernardoni,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Equatorial Guinea,Jesús Lázaro Owono Ngua Akeng,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
South Africa,Nkosinathi Sibisi,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
AC Ajaccio,Clément Vidal,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mauritania,Oumar Ngom,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Troyes,Jackson Gabriel Porozo Vernaza,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Clermont Foot,Saîf-Eddine Khaoui,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
OGC Nice,Kasper Schmeichel,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Algeria,Anthony Louis Mandréa,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Stade de Reims,Yehvann Diouf,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Nashville SC,Dax McCarty,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mauritania,Mohamed Dellahi Yali,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Burkina Faso,Kouakou Herve Koffi,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Cameroon,Joseph Fabrice Ondoa Ebogo,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Cape Verde Islands,Josimar José Évora Dias,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Montpellier,Benjamin Lecomte,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lyon,Anthony Lopes,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Gambia,Ebou Adams,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
AS Monaco,Alexander Nübel,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Clermont Foot,Yohann Magnin,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Tanzania,Tarryn Allarakhia,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Stade Brestois,Brendan Chardonnet,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lorient,Yvon Landry Mvogo,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Lens,Brice Samba,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Congo DR,Dimitry Bertaud,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Charlotte,Kristijan Kahlina,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Rennes,Joe Rodon,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Tanzania,Aishi Manula,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Auxerre,Benoît Guy Robert Costil,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Mali,Mamadou Fofana,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
Inter Miami,Drake Callender,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Limited Progression
